,Unnamed: 0,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,positions,slug,steals,team,turnovers,filename
159,159,39,62,115,21,1,10,135,38,38,54,14,0,556,Kevin Garnett,15,70,['POWER FORWARD'],garneke01,28,MINNESOTA TIMBERWOLVES,16,totals_2016.csv
160,160,31,196,707,245,3,70,304,52,52,328,203,2,1791,Marc Gasol,58,141,['CENTER'],gasolma01,50,MEMPHIS GRIZZLIES,118,totals_2016.csv
161,161,35,294,995,289,69,146,638,72,72,467,229,24,2291,Pau Gasol,155,148,['CENTER'],gasolpa01,42,CHICAGO BULLS,164,totals_2016.csv
162,162,29,120,1007,254,215,51,353,70,70,466,198,74,2379,Rudy Gay,103,184,['SMALL FORWARD'],gayru01,100,SACRAMENTO KINGS,139,totals_2016.csv
163,163,28,72,255,66,60,13,185,73,38,132,44,17,1632,Alonzo Gee,60,169,['SMALL FORWARD'],geeal01,63,NEW ORLEANS PELICANS,55,totals_2016.csv
164,164,25,329,1449,528,566,29,484,81,81,605,454,210,2819,Paul George,79,230,['SMALL FORWARD'],georgpa01,152,INDIANA PACERS,265,totals_2016.csv
165,165,30,106,500,146,3,77,298,73,55,263,101,0,1936,Taj Gibson,206,180,['POWER FORWARD'],gibsota01,47,CHICAGO BULLS,78,totals_2016.csv
166,166,38,177,435,112,179,11,120,58,0,197,91,70,1134,Manu Ginóbili,26,99,['SHOOTING GUARD'],ginobma01,66,SAN ANTONIO SPURS,99,totals_2016.csv
167,167,23,91,354,283,0,135,460,61,60,198,161,0,1932,Rudy Gobert,208,163,['CENTER'],goberru01,45,UTAH JAZZ,114,totals_2016.csv
168,168,34,13,103,14,41,11,57,30,0,33,9,7,305,Drew Gooden,28,40,['POWER FORWARD'],goodedr01,8,WASHINGTON WIZARDS,13,totals_2016.csv
169,169,21,118,422,193,99,13,115,57,13,176,130,23,1114,Archie Goodwin,27,84,['POINT GUARD'],goodwar01,27,PHOENIX SUNS,100,totals_2016.csv
170,170,20,128,579,193,142,55,353,78,37,274,129,42,1863,Aaron Gordon,154,153,['POWER FORWARD'],gordoaa01,59,ORLANDO MAGIC,66,totals_2016.csv
171,171,27,121,552,125,294,14,89,45,44,231,111,113,1481,Eric Gordon,10,98,['SHOOTING GUARD'],gordoer01,43,NEW ORLEANS PELICANS,73,totals_2016.csv
172,172,31,106,764,207,1,96,519,75,74,433,146,0,2256,Marcin Gortat,222,193,['CENTER'],gortama01,47,WASHINGTON WIZARDS,121,totals_2016.csv
173,173,27,4,20,4,9,2,1,8,0,9,3,1,50,Andrew Goudelock,1,4,['POINT GUARD'],goudean01,6,HOUSTON ROCKETS,7,totals_2016.csv
174,174,21,135,599,322,146,127,262,77,52,251,212,35,2066,Jerami Grant,99,215,['POWER FORWARD'],grantje01,54,PHILADELPHIA 76ERS,110,totals_2016.csv
175,175,23,177,391,123,100,10,120,76,6,154,96,22,1265,Jerian Grant,23,97,['POINT GUARD'],grantje02,50,NEW YORK KNICKS,87,totals_2016.csv
176,176,28,141,561,46,349,64,255,79,79,211,34,116,2062,Danny Green,48,141,['SHOOTING GUARD'],greenda02,79,SAN ANTONIO SPURS,75,totals_2016.csv
177,177,25,598,819,329,258,113,635,81,81,401,229,100,2808,Draymond Green,134,240,['POWER FORWARD'],greendr01,119,GOLDEN STATE WARRIORS,259,totals_2016.csv
178,178,24,1,1,0,1,0,1,3,0,0,0,0,7,Erick Green,0,0,['POINT GUARD'],greener01,0,DENVER NUGGETS,0,totals_2016.csv
179,179,24,2,12,2,4,0,2,6,0,5,2,1,35,Erick Green,3,4,['POINT GUARD'],greener01,1,UTAH JAZZ,0,totals_2016.csv
180,180,30,56,587,92,260,19,138,69,14,230,72,84,1557,Gerald Green,25,123,['SHOOTING GUARD'],greenge01,38,MIAMI HEAT,46,totals_2016.csv
181,181,25,67,495,137,45,33,234,78,15,230,103,15,1446,JaMychal Green,139,189,['POWER FORWARD'],greenja01,46,MEMPHIS GRIZZLIES,83,totals_2016.csv
182,182,29,98,557,155,136,19,186,53,31,240,124,42,1544,Jeff Green,55,102,['SMALL FORWARD'],greenje02,40,MEMPHIS GRIZZLIES,69,totals_2016.csv
183,183,29,40,267,65,77,21,72,27,10,114,40,25,709,Jeff Green,19,62,['SMALL FORWARD'],greenje02,18,LOS ANGELES CLIPPERS,24,totals_2016.csv
184,184,26,170,603,194,18,17,243,35,35,301,141,6,1170,Blake Griffin,51,95,['POWER FORWARD'],griffbl01,28,LOS ANGELES CLIPPERS,83,totals_2016.csv
185,185,27,17,11,11,2,0,7,12,0,6,10,0,63,Jorge Gutiérrez,0,3,['POINT GUARD'],gutiejo01,3,CHARLOTTE HORNETS,6,totals_2016.csv
186,186,23,29,276,42,172,7,110,48,43,99,34,54,938,P.J. Hairston,18,106,['SMALL FORWARD'],hairspj02,24,CHARLOTTE HORNETS,24,totals_2016.csv
187,187,23,9,132,22,69,4,39,18,9,46,16,16,375,P.J. Hairston,7,31,['SMALL FORWARD'],hairspj02,8,MEMPHIS GRIZZLIES,17,totals_2016.csv
188,188,25,25,116,21,45,3,50,11,4,49,14,13,304,Jordan Hamilton,12,24,['SMALL FORWARD'],hamiljo02,8,NEW ORLEANS PELICANS,17,totals_2016.csv
189,189,30,8,71,65,3,7,49,44,0,32,38,2,343,Tyler Hansbrough,40,55,['POWER FORWARD'],hansbty01,12,CHARLOTTE HORNETS,12,totals_2016.csv
190,190,23,51,265,56,142,7,79,51,1,114,50,48,864,Tim Hardaway,7,48,['SHOOTING GUARD'],hardati02,21,ATLANTA HAWKS,23,totals_2016.csv
191,191,26,612,1617,837,657,51,438,82,82,710,720,236,3125,James Harden,63,229,['SHOOTING GUARD'],hardeja01,139,HOUSTON ROCKETS,374,totals_2016.csv
192,192,22,67,411,111,140,35,179,78,14,195,69,39,1457,Maurice Harkless,101,124,['SMALL FORWARD'],harklma01,49,PORTLAND TRAIL BLAZERS,62,totals_2016.csv
193,193,26,0,10,2,9,0,1,5,0,4,1,4,35,Justin Harper,0,3,['POWER FORWARD'],harpeju01,1,DETROIT PISTONS,2,totals_2016.csv
194,194,22,17,90,46,1,11,40,39,1,58,24,0,379,Montrezl Harrell,25,48,['POWER FORWARD'],harremo01,11,HOUSTON ROCKETS,17,totals_2016.csv
195,195,32,118,374,140,158,13,120,64,0,167,101,52,1280,Devin Harris,18,124,['POINT GUARD'],harride01,60,DALLAS MAVERICKS,66,totals_2016.csv
196,196,21,147,765,133,297,18,166,76,76,359,109,105,2439,Gary Harris,54,143,['SHOOTING GUARD'],harriga01,97,DENVER NUGGETS,98,totals_2016.csv
197,197,24,2,4,0,4,0,3,5,0,1,0,1,15,Joe Harris,0,1,['SHOOTING GUARD'],harrijo01,0,CLEVELAND CAVALIERS,1,totals_2016.csv
198,198,23,99,541,153,151,28,271,49,49,251,120,47,1610,Tobias Harris,71,91,['POWER FORWARD'],harrito02,47,ORLANDO MAGIC,78,totals_2016.csv
199,199,23,70,348,90,88,12,143,27,25,166,82,33,903,Tobias Harris,25,62,['POWER FORWARD'],harrito02,18,DETROIT PISTONS,30,totals_2016.csv
200,200,21,2,19,12,10,0,11,21,0,5,5,3,93,Aaron Harrison,4,10,['SHOOTING GUARD'],harriaa01,6,CHARLOTTE HORNETS,4,totals_2016.csv
201,201,35,14,61,16,9,2,65,37,0,23,12,1,260,Udonis Haslem,10,25,['POWER FORWARD'],hasleud01,5,MIAMI HEAT,5,totals_2016.csv
202,202,27,109,306,65,102,27,193,57,6,124,54,38,1035,Spencer Hawes,51,111,['POWER FORWARD'],hawessp01,22,CHARLOTTE HORNETS,58,totals_2016.csv
203,203,32,2,2,2,0,0,8,2,0,1,2,0,24,Chuck Hayes,0,6,['CENTER'],hayesch01,0,HOUSTON ROCKETS,3,totals_2016.csv
204,204,25,296,1202,477,410,27,336,80,80,521,393,143,2893,Gordon Hayward,61,183,['SMALL FORWARD'],haywago01,95,UTAH JAZZ,202,totals_2016.csv
205,205,28,75,529,146,136,19,181,72,0,232,112,48,1431,Gerald Henderson,30,87,['SHOOTING GUARD'],hendege02,39,PORTLAND TRAIL BLAZERS,68,totals_2016.csv
206,206,25,54,291,117,1,109,134,57,1,164,69,0,960,John Henson,87,131,['CENTER'],hensojo01,18,MILWAUKEE BUCKS,64,totals_2016.csv
207,207,20,109,418,54,192,17,148,79,9,181,49,67,1413,Mario Hezonja,28,124,['SMALL FORWARD'],hezonma01,39,ORLANDO MAGIC,97,totals_2016.csv
208,208,29,95,411,145,2,110,266,81,81,182,117,0,1878,Roy Hibbert,132,252,['CENTER'],hibbero01,32,LOS ANGELES LAKERS,76,totals_2016.csv
209,209,27,16,109,59,0,12,65,20,9,55,27,0,305,J.J. Hickson,22,35,['CENTER'],hicksjj01,10,DENVER NUGGETS,16,totals_2016.csv
210,210,27,7,46,44,1,2,28,15,0,25,19,0,131,J.J. Hickson,17,12,['CENTER'],hicksjj01,5,WASHINGTON WIZARDS,9,totals_2016.csv
211,211,33,97,384,185,3,26,207,57,11,209,107,0,1094,Nenê Hilário,52,156,['POWER FORWARD'],hilarne01,54,WASHINGTON WIZARDS,76,totals_2016.csv
212,212,29,259,739,150,314,17,240,74,73,326,114,128,2524,George Hill,58,149,['POINT GUARD'],hillge01,83,INDIANA PACERS,101,totals_2016.csv
213,213,28,87,549,125,1,37,295,73,11,278,89,0,1513,Jordan Hill,156,155,['CENTER'],hilljo01,36,INDIANA PACERS,92,totals_2016.csv
214,214,24,57,208,42,74,11,127,59,3,93,36,24,866,Solomon Hill,39,68,['SMALL FORWARD'],hillso01,37,INDIANA PACERS,33,totals_2016.csv
215,215,22,27,131,40,50,1,40,38,2,52,29,19,383,Darrun Hilliard,5,28,['SHOOTING GUARD'],hillida01,9,DETROIT PISTONS,19,totals_2016.csv
216,216,35,59,118,16,56,1,51,35,7,47,15,23,555,Kirk Hinrich,7,63,['POINT GUARD'],hinriki01,13,CHICAGO BULLS,27,totals_2016.csv
217,217,35,14,11,0,6,1,11,11,0,2,0,1,76,Kirk Hinrich,1,1,['POINT GUARD'],hinriki01,2,ATLANTA HAWKS,3,totals_2016.csv
218,218,25,391,935,216,259,22,168,65,23,410,182,87,1831,Jrue Holiday,27,148,['POINT GUARD'],holidjr01,88,NEW ORLEANS PELICANS,167,totals_2016.csv
219,219,26,11,73,10,45,4,23,26,1,24,5,10,263,Justin Holiday,4,21,['SHOOTING GUARD'],holidju01,13,ATLANTA HAWKS,13,totals_2016.csv
220,220,26,45,155,27,60,15,55,27,4,64,22,26,510,Justin Holiday,8,40,['SHOOTING GUARD'],holidju01,19,CHICAGO BULLS,26,totals_2016.csv
221,221,31,0,7,0,0,1,4,5,3,4,0,0,48,Ryan Hollins,7,4,['CENTER'],holliry01,0,WASHINGTON WIZARDS,3,totals_2016.csv
222,222,31,10,72,42,0,20,47,32,9,45,26,0,412,Ryan Hollins,40,58,['CENTER'],holliry01,6,MEMPHIS GRIZZLIES,21,totals_2016.csv
223,223,21,43,138,52,14,16,115,29,17,63,37,4,615,Rondae Hollis-Jefferson,39,61,['SMALL FORWARD'],holliro01,39,BROOKLYN NETS,26,totals_2016.csv
224,224,22,33,222,74,44,40,73,51,1,114,51,8,702,Richaun Holmes,62,92,['POWER FORWARD'],holmeri01,19,PHILADELPHIA 76ERS,32,totals_2016.csv
225,225,23,213,972,200,449,16,229,79,79,408,172,161,2541,Rodney Hood,38,202,['SHOOTING GUARD'],hoodro01,73,UTAH JAZZ,125,totals_2016.csv
226,226,29,263,1048,129,256,121,448,82,82,529,103,88,2631,Al Horford,148,163,['CENTER'],horfoal01,68,ATLANTA HAWKS,107,totals_2016.csv
227,227,30,98,600,474,6,113,597,71,71,372,232,0,2280,Dwight Howard,238,219,['CENTER'],howardw01,69,HOUSTON ROCKETS,166,totals_2016.csv
228,228,32,182,230,29,61,7,72,53,0,97,27,16,869,Marcelo Huertas,18,76,['POINT GUARD'],huertma01,26,LOS ANGELES LAKERS,80,totals_2016.csv
229,229,24,0,12,4,6,2,8,5,0,5,0,4,55,Josh Huestis,2,3,['POWER FORWARD'],huestjo01,1,OKLAHOMA CITY THUNDER,3,totals_2016.csv
230,230,30,16,158,31,67,14,89,28,14,64,29,23,466,Kris Humphries,26,42,['POWER FORWARD'],humphkr01,3,WASHINGTON WIZARDS,20,totals_2016.csv
231,231,30,7,36,8,10,2,21,4,3,10,6,3,74,Kris Humphries,11,8,['POWER FORWARD'],humphkr01,3,PHOENIX SUNS,4,totals_2016.csv
232,232,30,13,101,45,31,7,51,21,0,47,32,8,295,Kris Humphries,20,44,['POWER FORWARD'],humphkr01,10,ATLANTA HAWKS,14,totals_2016.csv
233,233,22,13,98,7,63,4,35,36,0,36,6,19,315,R.J. Hunter,2,29,['SHOOTING GUARD'],hunterj01,14,BOSTON CELTICS,11,totals_2016.csv
234,234,26,66,869,121,184,148,392,78,78,416,91,60,2500,Serge Ibaka,141,211,['POWER FORWARD'],ibakase01,38,OKLAHOMA CITY THUNDER,108,totals_2016.csv
235,235,32,219,368,83,154,19,211,65,1,176,51,54,1732,Andre Iguodala,52,102,['SMALL FORWARD'],iguodan01,73,GOLDEN STATE WARRIORS,79,totals_2016.csv
236,236,28,55,508,109,215,27,183,52,52,216,79,78,1434,Ersan İlyasova,99,120,['POWER FORWARD'],ilyaser01,38,DETROIT PISTONS,59,totals_2016.csv
237,237,28,12,153,45,44,6,76,22,4,64,32,18,447,Ersan İlyasova,45,51,['POWER FORWARD'],ilyaser01,14,ORLANDO MAGIC,12,totals_2016.csv
238,238,28,96,291,18,210,4,132,81,2,124,13,81,1241,Joe Ingles,19,98,['SMALL FORWARD'],inglejo01,55,UTAH JAZZ,65,totals_2016.csv
239,239,20,10,37,8,13,3,29,20,1,13,7,3,156,Damien Inglis,2,11,['SMALL FORWARD'],inglida01,6,MILWAUKEE BUCKS,11,totals_2016.csv
240,240,23,249,879,191,262,18,113,53,53,394,169,84,1667,Kyrie Irving,44,107,['POINT GUARD'],irvinky01,56,CLEVELAND CAVALIERS,124,totals_2016.csv
241,241,32,236,358,112,102,7,127,32,32,140,100,31,1027,Jarrett Jack,9,77,['POINT GUARD'],jackja01,34,BROOKLYN NETS,94,totals_2016.csv
242,242,25,492,1244,337,334,11,195,79,79,540,291,118,2424,Reggie Jackson,58,187,['POINT GUARD'],jacksre01,59,DETROIT PISTONS,223,totals_2016.csv
243,243,31,514,1416,491,282,49,454,76,76,737,359,87,2709,LeBron James,111,143,['SMALL FORWARD'],jamesle01,104,CLEVELAND CAVALIERS,249,totals_2016.csv
244,244,31,70,505,111,0,41,244,47,18,245,72,0,1096,Al Jefferson,57,117,['CENTER'],jeffeal01,30,CHARLOTTE HORNETS,34,totals_2016.csv
245,245,25,0,22,6,1,1,10,8,0,9,4,0,50,Cory Jefferson,6,8,['POWER FORWARD'],jeffeco01,0,PHOENIX SUNS,0,totals_2016.csv
246,246,35,59,312,87,173,14,113,74,5,143,58,66,1326,Richard Jefferson,15,129,['SMALL FORWARD'],jefferi01,33,CLEVELAND CAVALIERS,43,totals_2016.csv
247,247,24,9,70,9,19,0,18,21,1,29,8,3,193,John Jenkins,4,11,['SHOOTING GUARD'],jenkijo01,3,DALLAS MAVERICKS,11,totals_2016.csv
248,248,24,26,90,15,32,1,31,22,2,42,12,13,287,John Jenkins,4,11,['SHOOTING GUARD'],jenkijo01,5,PHOENIX SUNS,16,totals_2016.csv
249,249,26,70,143,38,77,2,41,23,1,53,27,24,416,Brandon Jennings,5,24,['POINT GUARD'],jennibr01,11,DETROIT PISTONS,22,totals_2016.csv
250,250,26,100,161,40,78,5,39,25,6,59,30,27,452,Brandon Jennings,11,33,['POINT GUARD'],jennibr01,18,ORLANDO MAGIC,35,totals_2016.csv
251,251,28,62,286,78,108,24,211,78,0,118,61,43,1176,Jonas Jerebko,77,137,['POWER FORWARD'],jerebjo01,20,BOSTON CELTICS,52,totals_2016.csv
252,252,28,138,426,121,43,83,327,79,76,249,69,10,1800,Amir Johnson,178,214,['POWER FORWARD'],johnsam01,52,BOSTON CELTICS,94,totals_2016.csv
253,253,25,45,194,42,99,20,105,70,2,72,34,27,857,Chris Johnson,27,100,['SMALL FORWARD'],johnsch04,32,UTAH JAZZ,40,totals_2016.csv
254,254,28,67,240,68,66,33,98,57,32,114,39,20,926,James Johnson,28,84,['POWER FORWARD'],johnsja01,29,TORONTO RAPTORS,54,totals_2016.csv
255,255,34,232,608,108,229,2,190,57,57,247,92,85,1934,Joe Johnson,34,100,['SMALL FORWARD'],johnsjo02,40,BROOKLYN NETS,116,totals_2016.csv
256,256,34,86,251,34,84,2,53,24,24,130,26,35,769,Joe Johnson,15,46,['SMALL FORWARD'],johnsjo02,21,MIAMI HEAT,43,totals_2016.csv
257,257,26,0,17,6,5,3,6,2,0,5,5,1,47,Orlando Johnson,3,5,['SHOOTING GUARD'],johnsor01,2,PHOENIX SUNS,1,totals_2016.csv
258,258,26,2,17,2,5,0,5,5,1,4,1,1,54,Orlando Johnson,1,4,['SHOOTING GUARD'],johnsor01,1,NEW ORLEANS PELICANS,3,totals_2016.csv
259,259,19,118,600,102,205,12,248,73,6,225,80,63,1687,Stanley Johnson,58,178,['SMALL FORWARD'],johnsst04,55,DETROIT PISTONS,114,totals_2016.csv
260,260,23,79,243,64,71,14,81,36,5,118,51,27,863,Tyler Johnson,28,66,['SHOOTING GUARD'],johnsty01,24,MIAMI HEAT,47,totals_2016.csv
261,261,28,49,515,46,309,56,211,80,9,208,30,103,1666,Wesley Johnson,37,173,['SMALL FORWARD'],johnswe01,89,LOS ANGELES CLIPPERS,54,totals_2016.csv
262,262,20,189,600,190,84,50,379,80,55,307,154,28,1733,Nikola Jokić,181,208,['CENTER'],jokicni01,79,DENVER NUGGETS,104,totals_2016.csv
263,263,35,2,14,0,2,2,4,1,0,6,0,1,42,Dahntay Jones,1,6,['SMALL FORWARD'],jonesda02,1,CLEVELAND CAVALIERS,0,totals_2016.csv
264,264,35,14,142,26,104,10,42,48,0,58,21,41,463,James Jones,8,50,['SMALL FORWARD'],jonesja02,11,CLEVELAND CAVALIERS,13,totals_2016.csv
265,265,24,41,367,116,79,39,149,50,11,166,77,25,1044,Terrence Jones,62,86,['POWER FORWARD'],joneste01,23,HOUSTON ROCKETS,49,totals_2016.csv
266,266,19,108,156,39,53,3,40,37,0,56,28,16,573,Tyus Jones,7,33,['POINT GUARD'],jonesty01,31,MINNESOTA TIMBERWOLVES,33,totals_2016.csv
267,267,27,90,508,619,1,177,792,77,77,357,266,0,2598,DeAndre Jordan,267,207,['CENTER'],jordade01,51,LOS ANGELES CLIPPERS,107,totals_2016.csv
268,268,24,250,585,174,110,20,171,80,4,257,133,30,2046,Cory Joseph,39,131,['SHOOTING GUARD'],josepco01,63,TORONTO RAPTORS,102,totals_2016.csv
269,269,33,11,43,3,4,1,17,16,2,20,3,1,112,Chris Kaman,7,15,['CENTER'],kamanch01,1,PORTLAND TRAIL BLAZERS,8,totals_2016.csv
270,270,22,98,525,148,202,43,266,81,3,215,108,68,1708,Frank Kaminsky,69,126,['CENTER'],kaminfr01,38,CHARLOTTE HORNETS,58,totals_2016.csv
271,271,23,33,719,251,21,33,415,82,1,414,200,10,1721,Enes Kanter,249,166,['CENTER'],kanteen01,26,OKLAHOMA CITY THUNDER,115,totals_2016.csv
272,272,22,35,74,28,37,2,50,40,5,30,26,11,399,Sergey Karasev,8,27,['SMALL FORWARD'],karasse01,6,BROOKLYN NETS,22,totals_2016.csv
273,273,30,3,17,11,0,5,14,25,0,9,5,0,95,Sasha Kaun,12,11,['CENTER'],kaunsa01,4,CLEVELAND CAVALIERS,7,totals_2016.csv
274,274,24,20,149,54,37,10,100,36,0,55,37,5,470,Ryan Kelly,21,39,['POWER FORWARD'],kellyry01,13,LOS ANGELES LAKERS,18,totals_2016.csv
275,275,22,9,61,29,7,3,33,7,7,33,20,3,205,Michael Kidd-Gilchrist,12,9,['SMALL FORWARD'],kiddgmi01,3,CHARLOTTE HORNETS,8,totals_2016.csv
276,276,26,3,21,8,17,0,4,8,0,8,7,4,82,Sean Kilpatrick,2,7,['SHOOTING GUARD'],kilpase01,2,DENVER NUGGETS,4,totals_2016.csv
277,277,26,26,249,59,97,2,40,23,0,115,53,35,534,Sean Kilpatrick,10,30,['SHOOTING GUARD'],kilpase01,10,BROOKLYN NETS,27,totals_2016.csv
278,278,24,263,895,183,351,20,166,52,50,371,156,120,1870,Brandon Knight,36,124,['SHOOTING GUARD'],knighbr03,61,PHOENIX SUNS,177,totals_2016.csv
279,279,34,164,616,54,397,35,246,80,80,268,45,158,2401,Kyle Korver,14,161,['SHOOTING GUARD'],korveky01,60,ATLANTA HAWKS,98,totals_2016.csv
280,280,26,33,444,104,0,70,254,78,14,236,57,0,1482,Kosta Koufos,169,185,['CENTER'],koufoko01,40,SACRAMENTO KINGS,48,totals_2016.csv
281,281,23,77,510,88,181,30,208,66,0,230,64,56,1227,Jeremy Lamb,44,105,['SHOOTING GUARD'],lambje01,42,CHARLOTTE HORNETS,50,totals_2016.csv
282,282,32,32,250,91,13,9,97,36,12,139,67,6,569,Carl Landry,49,69,['POWER FORWARD'],landrca01,12,PHILADELPHIA 76ERS,22,totals_2016.csv
283,283,23,342,502,107,108,12,152,78,17,222,83,39,1751,Shane Larkin,28,121,['POINT GUARD'],larkish01,95,BROOKLYN NETS,146,totals_2016.csv
284,284,24,56,380,69,53,15,213,59,15,195,62,13,1041,Joffrey Lauvergne,77,115,['CENTER'],lauvejo01,13,DENVER NUGGETS,54,totals_2016.csv
285,285,20,251,959,203,316,17,201,82,33,433,161,123,2294,Zach LaVine,27,193,['SHOOTING GUARD'],lavinza01,69,MINNESOTA TIMBERWOLVES,155,totals_2016.csv
286,286,28,180,287,80,94,6,69,53,12,111,56,31,1176,Ty Lawson,20,71,['POINT GUARD'],lawsoty01,43,HOUSTON ROCKETS,82,totals_2016.csv
287,287,28,57,67,6,14,1,25,13,1,28,3,5,235,Ty Lawson,6,16,['POINT GUARD'],lawsoty01,10,INDIANA PACERS,13,totals_2016.csv
288,288,30,76,419,92,138,16,99,51,37,192,76,51,1489,Courtney Lee,19,79,['SHOOTING GUARD'],leeco01,52,MEMPHIS GRIZZLIES,49,totals_2016.csv
289,289,30,60,220,26,79,12,77,28,28,98,23,31,845,Courtney Lee,10,55,['SHOOTING GUARD'],leeco01,33,CHARLOTTE HORNETS,23,totals_2016.csv
290,290,32,54,192,51,1,13,89,30,4,87,40,0,470,David Lee,41,51,['POWER FORWARD'],leeda02,12,BOSTON CELTICS,38,totals_2016.csv
291,291,32,30,143,42,0,15,115,25,1,91,31,0,433,David Lee,60,63,['POWER FORWARD'],leeda02,10,DALLAS MAVERICKS,28,totals_2016.csv
292,292,22,97,624,239,7,62,416,78,46,264,174,1,1821,Alex Len,178,230,['CENTER'],lenal01,38,PHOENIX SUNS,145,totals_2016.csv
293,293,24,186,1090,334,291,71,398,72,72,551,292,129,2380,Kawhi Leonard,95,133,['SMALL FORWARD'],leonaka01,128,SAN ANTONIO SPURS,105,totals_2016.csv
294,294,23,92,435,46,228,18,263,61,10,195,35,86,1333,Meyers Leonard,51,183,['POWER FORWARD'],leoname01,8,PORTLAND TRAIL BLAZERS,77,totals_2016.csv
295,295,26,72,466,101,110,30,297,67,27,224,77,42,1255,Jon Leuer,76,125,['POWER FORWARD'],leuerjo01,38,PHOENIX SUNS,75,totals_2016.csv
296,296,25,512,1474,464,610,28,257,75,75,618,414,229,2676,Damian Lillard,45,165,['POINT GUARD'],lillada01,65,PORTLAND TRAIL BLAZERS,242,totals_2016.csv
297,297,27,235,728,292,226,42,211,78,13,300,238,76,2048,Jeremy Lin,42,165,['SHOOTING GUARD'],linje01,58,CHARLOTTE HORNETS,150,totals_2016.csv
298,298,30,237,379,93,12,27,127,78,3,203,80,2,1520,Shaun Livingston,42,140,['POINT GUARD'],livinsh01,57,GOLDEN STATE WARRIORS,78,totals_2016.csv
299,299,19,0,7,0,2,0,6,5,0,4,0,1,21,Kevon Looney,4,2,['POWER FORWARD'],looneke01,0,GOLDEN STATE WARRIORS,1,totals_2016.csv
300,300,27,147,1157,403,14,124,369,73,73,591,317,2,2457,Brook Lopez,204,215,['CENTER'],lopezbr01,58,BROOKLYN NETS,175,totals_2016.csv
301,301,27,114,662,161,1,129,334,82,82,357,128,0,2219,Robin Lopez,268,182,['CENTER'],lopezro01,16,NEW YORK KNICKS,133,totals_2016.csv
302,302,27,186,977,314,439,41,613,77,77,409,258,158,2424,Kevin Love,149,159,['POWER FORWARD'],loveke01,58,CLEVELAND CAVALIERS,142,totals_2016.csv
303,303,29,494,1198,491,547,34,310,77,77,512,398,212,2851,Kyle Lowry,55,211,['POINT GUARD'],lowryky01,158,TORONTO RAPTORS,225,totals_2016.csv
304,304,20,59,436,82,128,18,240,80,33,191,57,49,1382,Trey Lyles,59,114,['POWER FORWARD'],lylestr01,26,UTAH JAZZ,65,totals_2016.csv
305,305,25,38,95,12,27,0,20,24,0,40,9,4,179,Shelvin Mack,2,7,['POINT GUARD'],macksh01,8,ATLANTA HAWKS,14,totals_2016.csv
306,306,25,149,320,49,98,3,95,28,27,142,36,35,879,Shelvin Mack,11,65,['POINT GUARD'],macksh01,26,UTAH JAZZ,81,totals_2016.csv
307,307,29,104,448,225,0,75,369,71,71,264,132,0,1816,Ian Mahinmi,138,220,['CENTER'],mahinia01,65,INDIANA PACERS,100,totals_2016.csv
308,308,23,12,71,24,32,1,32,28,0,21,10,8,249,Devyn Marble,6,25,['SHOOTING GUARD'],marblde01,13,ORLANDO MAGIC,7,totals_2016.csv
309,309,27,21,174,114,0,23,121,54,4,105,87,0,508,Boban Marjanović,73,54,['CENTER'],marjabo01,12,SAN ANTONIO SPURS,29,totals_2016.csv
310,310,24,73,118,13,49,2,26,30,6,43,9,16,400,Kendall Marshall,2,30,['POINT GUARD'],marshke01,16,PHILADELPHIA 76ERS,43,totals_2016.csv
311,311,21,15,116,62,2,7,47,27,0,54,45,0,380,Jarell Martin,39,58,['POWER FORWARD'],martija01,8,MEMPHIS GRIZZLIES,19,totals_2016.csv
312,312,32,46,334,142,103,1,71,39,12,126,125,38,834,Kevin Martin,10,68,['SHOOTING GUARD'],martike02,17,MINNESOTA TIMBERWOLVES,41,totals_2016.csv
313,313,32,12,85,30,33,2,25,16,1,30,28,11,261,Kevin Martin,4,15,['SHOOTING GUARD'],martike02,9,SAN ANTONIO SPURS,13,totals_2016.csv
314,314,29,151,854,146,525,17,211,78,78,331,126,189,2644,Wesley Matthews,27,179,['SMALL FORWARD'],matthwe02,78,DALLAS MAVERICKS,78,totals_2016.csv
315,315,28,118,321,40,162,8,92,41,24,119,31,52,1090,O.J. Mayo,13,126,['SHOOTING GUARD'],mayooj01,48,MILWAUKEE BUCKS,72,totals_2016.csv
316,316,29,30,207,57,40,19,111,75,61,94,30,13,1274,Luc Mbah a Moute,60,100,['POWER FORWARD'],mbahalu01,44,LOS ANGELES CLIPPERS,34,totals_2016.csv
317,317,23,17,84,49,2,8,28,41,1,45,26,1,262,James Michael McAdoo,30,39,['POWER FORWARD'],mcadoja01,10,GOLDEN STATE WARRIORS,16,totals_2016.csv
318,318,24,33,67,10,16,4,25,31,3,27,9,5,256,Ray McCallum,6,14,['POINT GUARD'],mccalra01,5,SAN ANTONIO SPURS,11,totals_2016.csv
319,319,24,27,79,5,26,3,14,10,3,28,3,10,219,Ray McCallum,2,15,['POINT GUARD'],mccalra01,7,MEMPHIS GRIZZLIES,13,totals_2016.csv
