,Unnamed: 0,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,positions,slug,steals,team,turnovers,filename
159,159,26,0,1,0,1,0,0,1,0,0,0,0,3,Jarell Eddie,0,0,['SMALL FORWARD'],eddieja01,0,CHICAGO BULLS,0,totals_2018.csv
160,160,21,20,146,29,60,0,71,38,0,53,25,20,329,Henry Ellenson,10,22,['POWER FORWARD'],ellenhe01,5,DETROIT PISTONS,18,totals_2018.csv
161,161,30,79,700,78,579,8,195,77,2,285,67,227,2041,Wayne Ellington,23,94,['SHOOTING GUARD'],ellinwa01,53,MIAMI HEAT,52,totals_2018.csv
162,162,23,199,1056,467,214,111,547,63,63,510,359,66,1912,Joel Embiid,143,209,['CENTER'],embiijo01,40,PHILADELPHIA 76ERS,234,totals_2018.csv
163,163,27,49,222,73,84,12,104,45,14,108,64,30,1053,James Ennis,53,81,['SMALL FORWARD'],ennisja01,32,MEMPHIS GRIZZLIES,38,totals_2018.csv
164,164,27,22,162,43,69,6,47,27,8,74,33,21,551,James Ennis,20,53,['SMALL FORWARD'],ennisja01,15,DETROIT PISTONS,18,totals_2018.csv
165,165,23,105,224,29,56,10,76,54,11,94,22,14,683,Tyler Ennis,19,75,['POINT GUARD'],ennisty01,30,LOS ANGELES LAKERS,38,totals_2018.csv
166,166,21,100,253,49,54,6,75,48,4,89,38,15,778,Jawun Evans,9,97,['POINT GUARD'],evansja01,36,LOS ANGELES CLIPPERS,44,totals_2018.csv
167,167,30,0,1,0,0,0,0,1,0,1,0,0,5,Jeremy Evans,1,1,['SMALL FORWARD'],evansje01,0,ATLANTA HAWKS,1,totals_2018.csv
168,168,28,269,809,209,286,17,221,52,32,366,164,114,1607,Tyreke Evans,44,96,['POINT GUARD'],evansty01,57,MEMPHIS GRIZZLIES,117,totals_2018.csv
169,169,22,43,87,31,18,3,22,14,0,42,25,5,235,Dante Exum,4,20,['POINT GUARD'],exumda01,8,UTAH JAZZ,20,totals_2018.csv
170,170,28,18,148,51,1,13,85,32,7,76,36,0,461,Kenneth Faried,68,51,['POWER FORWARD'],farieke01,12,DENVER NUGGETS,23,totals_2018.csv
171,171,26,102,702,215,63,82,354,77,77,395,140,14,2153,Derrick Favors,198,164,['CENTER'],favorde01,54,UTAH JAZZ,88,totals_2018.csv
172,172,22,20,66,12,18,1,13,14,0,20,11,4,134,Kay Felder,1,11,['POINT GUARD'],feldeka01,3,CHICAGO BULLS,15,totals_2018.csv
173,173,22,0,4,0,1,0,2,2,0,1,0,0,6,Kay Felder,2,0,['POINT GUARD'],feldeka01,0,DETROIT PISTONS,1,totals_2018.csv
174,174,25,55,215,81,2,11,150,55,16,127,54,0,977,Cristiano Felício,83,104,['CENTER'],feliccr01,16,CHICAGO BULLS,54,totals_2018.csv
175,175,33,203,552,44,230,16,131,82,2,224,36,81,1365,Raymond Felton,25,91,['POINT GUARD'],feltora01,49,OKLAHOMA CITY THUNDER,76,totals_2018.csv
176,176,19,19,169,10,120,10,28,61,12,70,9,40,763,Terrance Ferguson,19,83,['SHOOTING GUARD'],fergute01,24,OKLAHOMA CITY THUNDER,11,totals_2018.csv
177,177,24,201,730,103,359,9,223,82,21,311,82,134,2282,Yogi Ferrell,26,153,['SHOOTING GUARD'],ferreyo01,64,DALLAS MAVERICKS,78,totals_2018.csv
178,178,24,26,121,15,67,4,53,21,13,46,11,20,448,Dorian Finney-Smith,22,43,['POWER FORWARD'],finnedo01,10,DALLAS MAVERICKS,21,totals_2018.csv
179,179,24,80,497,72,228,2,98,80,12,209,48,89,1517,Bryn Forbes,12,108,['SHOOTING GUARD'],forbebr01,28,SAN ANTONIO SPURS,37,totals_2018.csv
180,180,25,165,802,173,335,16,157,57,57,368,150,127,1837,Evan Fournier,23,138,['SMALL FORWARD'],fournev01,47,ORLANDO MAGIC,95,totals_2018.csv
181,181,20,320,797,195,153,20,171,73,60,328,141,47,2026,De'Aaron Fox,33,163,['POINT GUARD'],foxde01,70,SACRAMENTO KINGS,173,totals_2018.csv
182,182,27,194,172,30,56,7,97,59,11,68,23,17,838,Tim Frazier,18,97,['POINT GUARD'],fraziti01,47,WASHINGTON WIZARDS,57,totals_2018.csv
183,183,34,28,169,15,90,12,100,44,1,84,14,30,545,Channing Frye,10,54,['CENTER'],fryech01,17,CLEVELAND CAVALIERS,17,totals_2018.csv
184,184,34,10,43,4,25,1,23,9,0,20,3,9,150,Channing Frye,2,15,['CENTER'],fryech01,1,LOS ANGELES LAKERS,4,totals_2018.csv
185,185,19,53,111,21,1,4,32,14,0,45,10,0,253,Markelle Fultz,11,22,['SHOOTING GUARD'],fultzma01,12,PHILADELPHIA 76ERS,17,totals_2018.csv
186,186,29,41,256,87,111,10,92,21,21,102,81,36,671,Danilo Gallinari,9,30,['SMALL FORWARD'],gallida01,12,LOS ANGELES CLIPPERS,26,totals_2018.csv
187,187,26,58,340,41,218,5,79,58,2,126,33,75,863,Langston Galloway,13,39,['SHOOTING GUARD'],gallola01,35,DETROIT PISTONS,18,totals_2018.csv
188,188,33,305,1033,337,320,101,514,73,73,434,281,109,2408,Marc Gasol,78,185,['CENTER'],gasolma01,54,MEMPHIS GRIZZLIES,194,totals_2018.csv
189,189,37,238,627,209,120,79,490,77,63,287,158,43,1812,Pau Gasol,129,121,['CENTER'],gasolpa01,24,SAN ANTONIO SPURS,108,totals_2018.csv
190,190,31,73,537,145,118,38,215,57,6,253,112,37,1231,Rudy Gay,76,98,['POWER FORWARD'],gayru01,46,SAN ANTONIO SPURS,78,totals_2018.csv
191,191,27,263,1340,411,609,39,375,79,79,576,338,244,2891,Paul George,72,233,['SMALL FORWARD'],georgpa01,161,OKLAHOMA CITY THUNDER,212,totals_2018.csv
192,192,23,7,48,21,15,0,9,42,0,21,13,4,224,Marcus Georges-Hunt,7,32,['SHOOTING GUARD'],georgma01,6,MINNESOTA TIMBERWOLVES,3,totals_2018.csv
193,193,30,4,23,0,12,0,3,4,0,14,0,6,40,Jonathan Gibson,0,5,['POINT GUARD'],gibsojo01,0,BOSTON CELTICS,3,totals_2018.csv
194,194,32,99,737,185,35,59,390,82,82,425,142,7,2726,Taj Gibson,194,218,['POWER FORWARD'],gibsota01,62,MINNESOTA TIMBERWOLVES,89,totals_2018.csv
195,195,40,163,463,131,192,16,123,65,0,201,110,64,1299,Manu Ginóbili,19,126,['SHOOTING GUARD'],ginobma01,43,SAN ANTONIO SPURS,105,totals_2018.csv
196,196,25,80,444,299,0,129,436,56,56,276,204,0,1816,Rudy Gobert,165,153,['CENTER'],goberru01,44,UTAH JAZZ,107,totals_2018.csv
197,197,22,136,865,225,342,45,370,58,57,375,157,115,1909,Aaron Gordon,87,111,['POWER FORWARD'],gordoaa01,59,ORLANDO MAGIC,107,totals_2018.csv
198,198,29,154,970,241,608,27,145,69,30,415,195,218,2154,Eric Gordon,25,116,['SHOOTING GUARD'],gordoer01,44,HOUSTON ROCKETS,130,totals_2018.csv
199,199,33,151,560,163,0,61,442,82,82,290,110,0,2075,Marcin Gortat,181,175,['CENTER'],gortama01,40,WASHINGTON WIZARDS,99,totals_2018.csv
200,200,24,59,221,59,97,2,79,63,2,96,41,40,1050,Treveon Graham,42,109,['SHOOTING GUARD'],grahatr01,33,CHARLOTTE HORNETS,27,totals_2018.csv
201,201,23,57,456,240,110,77,233,81,1,244,162,32,1647,Jerami Grant,86,155,['POWER FORWARD'],grantje01,31,OKLAHOMA CITY THUNDER,54,totals_2018.csv
202,202,25,342,503,188,187,8,141,74,26,209,140,61,1686,Jerian Grant,31,132,['POINT GUARD'],grantje02,63,CHICAGO BULLS,89,totals_2018.csv
203,203,24,12,41,11,13,2,8,5,0,11,7,3,86,Josh Gray,2,8,['POINT GUARD'],grayjo01,8,PHOENIX SUNS,7,totals_2018.csv
204,204,30,110,561,65,320,80,208,70,60,217,50,116,1791,Danny Green,41,122,['SHOOTING GUARD'],greenda02,63,SAN ANTONIO SPURS,74,totals_2018.csv
205,205,27,508,619,173,256,91,460,70,70,281,134,77,2287,Draymond Green,75,185,['POWER FORWARD'],greendr01,95,GOLDEN STATE WARRIORS,202,totals_2018.csv
206,206,32,25,413,60,298,15,118,41,2,168,51,110,929,Gerald Green,15,87,['SHOOTING GUARD'],greenge01,24,HOUSTON ROCKETS,31,totals_2018.csv
207,207,27,79,488,111,127,25,317,55,54,223,80,43,1542,JaMychal Green,147,153,['POWER FORWARD'],greenja01,32,MEMPHIS GRIZZLIES,76,totals_2018.csv
208,208,31,99,618,234,170,34,186,78,13,295,203,53,1828,Jeff Green,60,149,['POWER FORWARD'],greenje02,41,CLEVELAND CAVALIERS,75,totals_2018.csv
209,209,28,179,578,219,187,9,216,33,33,255,172,64,1139,Blake Griffin,46,78,['POWER FORWARD'],griffbl01,30,LOS ANGELES CLIPPERS,99,totals_2018.csv
210,210,28,155,418,111,135,9,139,25,25,181,87,47,831,Blake Griffin,27,61,['POWER FORWARD'],griffbl01,11,DETROIT PISTONS,66,totals_2018.csv
211,211,22,8,11,0,5,0,5,6,0,5,0,2,28,Daniel Hamilton,0,2,['SHOOTING GUARD'],hamilda02,1,OKLAHOMA CITY THUNDER,2,totals_2018.csv
212,212,25,155,856,179,410,10,192,57,54,360,146,130,1885,Tim Hardaway,32,123,['SHOOTING GUARD'],hardati02,62,NEW YORK KNICKS,92,totals_2018.csv
213,213,28,630,1449,727,722,50,348,72,72,651,624,265,2551,James Harden,41,169,['SHOOTING GUARD'],hardeja01,126,HOUSTON ROCKETS,315,totals_2018.csv
214,214,24,53,297,59,118,43,116,59,36,147,42,49,1264,Maurice Harkless,46,103,['SMALL FORWARD'],harklma01,48,PORTLAND TRAIL BLAZERS,40,totals_2018.csv
215,215,24,74,548,222,7,52,203,76,3,348,139,1,1293,Montrezl Harrell,103,143,['CENTER'],harremo01,36,LOS ANGELES CLIPPERS,68,totals_2018.csv
216,216,34,85,284,112,125,8,76,44,1,118,93,44,807,Devin Harris,9,103,['POINT GUARD'],harride01,33,DALLAS MAVERICKS,49,totals_2018.csv
217,217,34,67,170,58,102,4,39,27,0,69,49,35,533,Devin Harris,3,55,['POINT GUARD'],harride01,14,DENVER NUGGETS,27,totals_2018.csv
218,218,23,194,908,162,394,15,139,67,65,440,134,156,2304,Gary Harris,37,119,['SHOOTING GUARD'],harriga01,122,DENVER NUGGETS,119,totals_2018.csv
219,219,26,128,621,104,358,20,209,78,14,305,86,150,1975,Joe Harris,51,153,['SHOOTING GUARD'],harrijo01,35,BROOKLYN NETS,91,totals_2018.csv
220,220,25,94,709,136,276,15,208,48,48,320,115,113,1563,Tobias Harris,36,91,['POWER FORWARD'],harrito02,34,DETROIT PISTONS,51,totals_2018.csv
221,221,25,98,512,80,169,20,171,32,32,242,64,70,1105,Tobias Harris,22,73,['POWER FORWARD'],harrito02,37,LOS ANGELES CLIPPERS,54,totals_2018.csv
222,222,23,11,69,17,43,2,20,9,3,19,13,9,233,Aaron Harrison,4,27,['SHOOTING GUARD'],harriaa01,9,DALLAS MAVERICKS,3,totals_2018.csv
223,223,23,177,429,159,142,26,108,56,46,181,124,47,1326,Andrew Harrison,23,138,['POINT GUARD'],harrian01,38,MEMPHIS GRIZZLIES,81,totals_2018.csv
224,224,24,55,124,38,26,7,52,23,2,59,28,6,384,Shaquille Harrison,9,42,['POINT GUARD'],harrish01,26,PHOENIX SUNS,22,totals_2018.csv
225,225,22,80,375,94,197,16,221,63,23,176,66,78,1461,Josh Hart,42,107,['SHOOTING GUARD'],hartjo01,47,LOS ANGELES LAKERS,47,totals_2018.csv
226,226,37,5,15,2,8,2,7,14,0,3,1,1,72,Udonis Haslem,3,3,['CENTER'],hasleud01,0,MIAMI HEAT,2,totals_2018.csv
227,227,23,2,3,1,2,0,0,2,0,1,1,0,11,Nigel Hayes,0,0,['SMALL FORWARD'],hayesni01,0,LOS ANGELES LAKERS,0,totals_2018.csv
228,228,23,0,2,0,2,0,0,2,0,2,0,2,6,Nigel Hayes,0,0,['SMALL FORWARD'],hayesni01,0,TORONTO RAPTORS,1,totals_2018.csv
229,229,23,4,28,2,12,3,18,5,0,8,0,2,105,Nigel Hayes,4,8,['SMALL FORWARD'],hayesni01,2,SACRAMENTO KINGS,1,totals_2018.csv
230,230,27,0,2,0,1,0,1,1,1,1,0,0,5,Gordon Hayward,0,1,['SMALL FORWARD'],haywago01,0,BOSTON CELTICS,0,totals_2018.csv
231,231,26,0,2,0,2,0,0,3,0,1,0,1,7,Reggie Hearn,0,0,['SHOOTING GUARD'],hearnre01,0,DETROIT PISTONS,0,totals_2018.csv
232,232,25,22,109,10,58,6,28,20,0,41,6,19,378,Myke Henry,10,28,['SMALL FORWARD'],henrymy01,31,MEMPHIS GRIZZLIES,19,totals_2018.csv
233,233,27,114,502,158,7,109,363,76,69,287,90,1,1970,John Henson,150,202,['CENTER'],hensojo01,45,MILWAUKEE BUCKS,84,totals_2018.csv
234,234,22,12,75,12,50,3,36,25,3,29,10,14,277,Juan Hernangómez,18,25,['POWER FORWARD'],hernaju01,6,DENVER NUGGETS,9,totals_2018.csv
235,235,23,21,81,28,5,7,45,26,0,49,12,1,233,Willy Hernangómez,22,32,['CENTER'],hernawi01,8,NEW YORK KNICKS,26,totals_2018.csv
236,236,23,12,83,62,7,9,77,22,1,42,47,4,262,Willy Hernangómez,39,32,['CENTER'],hernawi01,10,CHARLOTTE HORNETS,9,totals_2018.csv
237,237,22,106,617,105,267,31,240,75,30,273,86,90,1657,Mario Hezonja,41,134,['SMALL FORWARD'],hezonma01,81,ORLANDO MAGIC,86,totals_2018.csv
238,238,23,16,72,18,9,4,31,18,0,33,12,2,240,Isaiah Hicks,10,45,['POWER FORWARD'],hicksis01,2,NEW YORK KNICKS,16,totals_2018.csv
239,239,25,155,933,81,408,22,252,80,12,416,71,176,2024,Buddy Hield,55,148,['SHOOTING GUARD'],hieldbu01,85,SACRAMENTO KINGS,124,totals_2018.csv
240,240,35,45,239,107,2,14,122,52,4,136,68,0,758,Nenê Hilário,54,123,['CENTER'],hilarne01,28,HOUSTON ROCKETS,38,totals_2018.csv
241,241,31,119,326,99,128,12,95,43,36,153,77,58,1143,George Hill,22,75,['POINT GUARD'],hillge01,39,SACRAMENTO KINGS,60,totals_2018.csv
242,242,31,67,187,41,77,15,44,24,24,83,33,27,669,George Hill,20,53,['POINT GUARD'],hillge01,22,CLEVELAND CAVALIERS,28,totals_2018.csv
243,243,26,22,41,6,21,1,27,12,1,11,3,4,187,Solomon Hill,9,22,['SMALL FORWARD'],hillso01,7,NEW ORLEANS PELICANS,9,totals_2018.csv
244,244,24,11,19,7,6,0,7,14,0,5,6,0,95,Darrun Hilliard,0,7,['SHOOTING GUARD'],hillida01,2,SAN ANTONIO SPURS,4,totals_2018.csv
245,245,27,486,1244,238,356,64,303,81,81,615,187,120,2927,Jrue Holiday,62,201,['SHOOTING GUARD'],holidjr01,123,NEW ORLEANS PELICANS,213,totals_2018.csv
246,246,28,153,782,164,449,31,260,72,72,290,135,161,2265,Justin Holiday,31,134,['SHOOTING GUARD'],holidju01,80,CHICAGO BULLS,93,totals_2018.csv
247,247,29,5,59,13,36,2,18,24,0,17,9,11,174,John Holland,6,10,['SMALL FORWARD'],hollajo02,7,CLEVELAND CAVALIERS,8,totals_2018.csv
248,248,23,167,724,316,54,48,358,68,59,342,249,13,1920,Rondae Hollis-Jefferson,101,145,['SMALL FORWARD'],holliro01,65,BROOKLYN NETS,121,totals_2018.csv
249,249,24,61,241,56,31,29,154,48,2,135,37,4,746,Richaun Holmes,57,97,['CENTER'],holmeri01,20,PHILADELPHIA 76ERS,25,totals_2018.csv
250,250,25,65,552,97,262,7,97,39,12,234,85,102,1084,Rodney Hood,14,64,['SHOOTING GUARD'],hoodro01,30,UTAH JAZZ,63,totals_2018.csv
251,251,25,30,199,32,71,5,46,21,11,88,26,25,532,Rodney Hood,8,41,['SHOOTING GUARD'],hoodro01,15,CLEVELAND CAVALIERS,7,totals_2018.csv
252,252,28,1,1,2,0,0,0,1,0,0,1,0,8,Scotty Hopson,0,0,['SHOOTING GUARD'],hopsosc01,0,DALLAS MAVERICKS,1,totals_2018.csv
253,253,31,339,753,120,226,78,427,72,72,368,94,97,2277,Al Horford,103,138,['CENTER'],horfoal01,43,BOSTON CELTICS,132,totals_2018.csv
254,254,24,25,129,31,58,6,63,23,3,56,25,15,403,Danuel House,13,23,['SHOOTING GUARD'],houseda01,7,PHOENIX SUNS,11,totals_2018.csv
255,255,32,105,911,582,7,131,757,81,81,506,334,1,2463,Dwight Howard,255,249,['CENTER'],howardw01,48,CHARLOTTE HORNETS,208,totals_2018.csv
256,256,26,20,182,20,115,43,119,69,10,60,6,33,982,Josh Huestis,42,82,['POWER FORWARD'],huestjo01,15,OKLAHOMA CITY THUNDER,26,totals_2018.csv
257,257,24,3,20,2,14,0,5,5,1,7,2,3,45,R.J. Hunter,0,7,['SHOOTING GUARD'],hunterj01,3,HOUSTON ROCKETS,2,totals_2018.csv
258,258,23,0,5,0,0,1,1,4,0,3,0,0,7,Vince Hunter,2,0,['POWER FORWARD'],huntevi01,0,MEMPHIS GRIZZLIES,1,totals_2018.csv
259,259,28,62,784,118,297,99,400,76,76,379,94,107,2093,Serge Ibaka,78,209,['POWER FORWARD'],ibakase01,29,TORONTO RAPTORS,90,totals_2018.csv
260,260,34,210,320,87,117,38,196,64,7,148,55,33,1622,Andre Iguodala,50,99,['SMALL FORWARD'],iguodan01,54,GOLDEN STATE WARRIORS,67,totals_2018.csv
261,261,30,51,401,90,170,17,177,46,40,184,72,61,1175,Ersan İlyasova,74,92,['POWER FORWARD'],ilyaser01,44,ATLANTA HAWKS,43,totals_2018.csv
262,262,30,39,212,45,83,9,110,23,3,93,33,30,554,Ersan İlyasova,44,65,['POWER FORWARD'],ilyaser01,17,PHILADELPHIA 76ERS,29,totals_2018.csv
263,263,30,392,718,83,464,20,320,82,81,335,66,204,2578,Joe Ingles,24,178,['SMALL FORWARD'],inglejo01,90,UTAH JAZZ,159,totals_2018.csv
264,264,32,7,17,3,9,3,5,2,0,8,3,5,64,Andre Ingram,1,3,['SHOOTING GUARD'],ingraan01,3,LOS ANGELES LAKERS,3,totals_2018.csv
265,265,20,230,761,282,105,43,257,59,59,358,192,41,1975,Brandon Ingram,57,163,['SMALL FORWARD'],ingrabr01,45,LOS ANGELES LAKERS,149,totals_2018.csv
266,266,25,306,1087,261,407,17,194,60,60,534,232,166,1931,Kyrie Irving,33,122,['POINT GUARD'],irvinky01,65,BOSTON CELTICS,140,totals_2018.csv
267,267,20,18,145,25,46,30,83,27,10,55,19,16,536,Jonathan Isaac,16,48,['POWER FORWARD'],isaacjo01,33,ORLANDO MAGIC,27,totals_2018.csv
268,268,23,57,218,47,46,12,101,62,12,93,34,9,1020,Wesley Iwundu,36,81,['SMALL FORWARD'],iwundwe01,33,ORLANDO MAGIC,30,totals_2018.csv
269,269,34,348,443,75,86,4,169,62,56,189,63,25,1548,Jarrett Jack,22,98,['POINT GUARD'],jackja01,35,NEW YORK KNICKS,115,totals_2018.csv
270,270,31,1,9,2,4,0,1,1,0,3,1,1,35,Aaron Jackson,2,4,['POINT GUARD'],jacksaa01,0,HOUSTON ROCKETS,1,totals_2018.csv
271,271,23,5,14,0,6,1,7,12,0,4,0,0,63,Demetrius Jackson,4,6,['POINT GUARD'],jacksde01,4,HOUSTON ROCKETS,9,totals_2018.csv
272,272,23,4,4,2,1,0,0,3,0,3,1,1,17,Demetrius Jackson,1,1,['POINT GUARD'],jacksde01,1,PHILADELPHIA 76ERS,1,totals_2018.csv
273,273,20,119,932,279,217,35,256,77,35,389,177,57,1959,Josh Jackson,95,218,['SMALL FORWARD'],jacksjo02,80,PHOENIX SUNS,146,totals_2018.csv
274,274,22,74,419,36,185,13,160,68,41,185,26,57,1506,Justin Jackson,27,81,['SMALL FORWARD'],jacksju01,28,SACRAMENTO KINGS,40,totals_2018.csv
275,275,27,238,577,134,169,4,96,45,45,246,112,52,1201,Reggie Jackson,29,87,['POINT GUARD'],jacksre01,27,DETROIT PISTONS,99,totals_2018.csv
276,276,33,747,1580,531,406,71,612,82,82,857,388,149,3026,LeBron James,97,136,['POWER FORWARD'],jamesle01,116,CLEVELAND CAVALIERS,347,totals_2018.csv
277,277,27,120,312,84,97,7,77,32,10,121,64,26,669,Mike James,12,45,['POINT GUARD'],jamesmi02,27,PHOENIX SUNS,48,totals_2018.csv
278,278,27,6,9,0,1,0,0,4,0,2,0,0,18,Mike James,1,3,['POINT GUARD'],jamesmi02,1,NEW ORLEANS PELICANS,1,totals_2018.csv
279,279,33,30,208,36,3,23,113,36,1,111,30,0,484,Al Jefferson,30,66,['CENTER'],jeffeal01,16,INDIANA PACERS,21,totals_2018.csv
280,280,37,15,27,7,7,1,15,20,0,12,4,2,163,Richard Jefferson,2,11,['SMALL FORWARD'],jefferi01,2,DENVER NUGGETS,5,totals_2018.csv
281,281,28,44,72,10,33,4,26,14,0,27,10,9,205,Brandon Jennings,5,11,['POINT GUARD'],jennibr01,6,MILWAUKEE BUCKS,18,totals_2018.csv
282,282,30,42,341,57,157,12,193,74,19,159,46,65,1134,Jonas Jerebko,53,127,['POWER FORWARD'],jerebjo01,24,UTAH JAZZ,27,totals_2018.csv
283,283,30,118,260,85,32,44,207,74,18,140,52,10,1171,Amir Johnson,123,192,['CENTER'],johnsam01,45,PHILADELPHIA 76ERS,55,totals_2018.csv
284,284,23,1,11,2,1,2,11,9,0,7,2,0,38,Brice Johnson,2,7,['POWER FORWARD'],johnsbr02,6,LOS ANGELES CLIPPERS,4,totals_2018.csv
285,285,23,1,31,3,0,4,11,9,0,13,1,0,60,Brice Johnson,7,6,['POWER FORWARD'],johnsbr02,3,MEMPHIS GRIZZLIES,1,totals_2018.csv
286,286,22,8,39,20,0,8,18,31,6,22,11,0,161,Dakari Johnson,16,27,['CENTER'],johnsda04,6,OKLAHOMA CITY THUNDER,3,totals_2018.csv
287,287,30,280,614,162,185,51,297,73,41,309,113,57,1943,James Johnson,61,192,['POWER FORWARD'],johnsja01,70,MIAMI HEAT,141,totals_2018.csv
288,288,36,45,226,24,84,6,95,32,3,95,20,23,700,Joe Johnson,12,32,['SMALL FORWARD'],johnsjo02,12,UTAH JAZZ,31,totals_2018.csv
289,289,36,38,134,21,61,1,63,23,1,51,20,17,505,Joe Johnson,2,35,['SMALL FORWARD'],johnsjo02,6,HOUSTON ROCKETS,18,totals_2018.csv
290,290,28,7,21,0,12,0,7,4,0,9,0,4,75,Omari Johnson,4,6,['POWER FORWARD'],johnsom01,2,MEMPHIS GRIZZLIES,3,totals_2018.csv
291,291,21,112,560,145,234,14,219,69,50,210,112,67,1894,Stanley Johnson,33,169,['SMALL FORWARD'],johnsst04,95,DETROIT PISTONS,77,totals_2018.csv
292,292,25,165,711,129,324,34,214,72,39,309,106,119,2052,Tyler Johnson,34,148,['POINT GUARD'],johnsty01,60,MIAMI HEAT,81,totals_2018.csv
293,293,30,61,368,58,177,62,187,74,40,150,43,60,1486,Wesley Johnson,29,146,['SMALL FORWARD'],johnswe01,76,LOS ANGELES CLIPPERS,55,totals_2018.csv
294,294,22,458,1010,313,280,61,608,75,73,504,266,111,2443,Nikola Jokić,195,212,['CENTER'],jokicni01,90,DENVER NUGGETS,210,totals_2018.csv
295,295,22,2,22,5,0,3,9,15,0,11,3,0,89,Damian Jones,5,14,['CENTER'],jonesda03,1,GOLDEN STATE WARRIORS,4,totals_2018.csv
296,296,20,3,4,6,2,4,2,6,0,2,5,0,33,Derrick Jones,2,2,['SMALL FORWARD'],jonesde02,1,PHOENIX SUNS,1,totals_2018.csv
297,297,20,6,49,18,16,9,15,14,8,19,11,3,212,Derrick Jones,19,22,['SMALL FORWARD'],jonesde02,3,MIAMI HEAT,6,totals_2018.csv
298,298,24,0,4,2,1,0,3,4,0,1,2,1,19,Jalen Jones,0,2,['SMALL FORWARD'],jonesja04,0,NEW ORLEANS PELICANS,0,totals_2018.csv
299,299,24,4,64,17,25,1,22,12,0,25,10,9,162,Jalen Jones,13,20,['SMALL FORWARD'],jonesja04,5,DALLAS MAVERICKS,7,totals_2018.csv
300,300,21,232,328,81,129,6,116,82,11,150,71,45,1467,Tyus Jones,16,110,['POINT GUARD'],jonesty01,95,MINNESOTA TIMBERWOLVES,59,totals_2018.csv
301,301,29,117,578,312,0,71,842,77,77,373,181,0,2424,DeAndre Jordan,329,203,['CENTER'],jordade01,39,LOS ANGELES CLIPPERS,137,totals_2018.csv
302,302,26,260,604,94,190,18,224,82,17,256,70,67,2210,Cory Joseph,39,141,['POINT GUARD'],josepco01,80,INDIANA PACERS,87,totals_2018.csv
303,303,24,129,716,194,274,19,242,79,4,307,155,104,1835,Frank Kaminsky,46,95,['POWER FORWARD'],kaminfr01,36,CHARLOTTE HORNETS,66,totals_2018.csv
304,304,25,105,713,184,2,37,507,71,71,422,156,0,1830,Enes Kanter,273,187,['CENTER'],kanteen01,36,NEW YORK KNICKS,122,totals_2018.csv
305,305,21,124,465,76,195,13,155,73,9,206,65,81,1463,Luke Kennard,21,86,['SHOOTING GUARD'],kennalu01,44,DETROIT PISTONS,69,totals_2018.csv
306,306,24,71,560,171,2,32,218,74,74,282,117,0,1850,Michael Kidd-Gilchrist,84,143,['SMALL FORWARD'],kiddgmi01,51,CHARLOTTE HORNETS,53,totals_2018.csv
307,307,28,15,87,19,43,1,34,16,0,25,18,11,183,Sean Kilpatrick,1,8,['SHOOTING GUARD'],kilpase01,2,BROOKLYN NETS,16,totals_2018.csv
308,308,28,15,82,19,46,1,24,23,0,31,18,13,205,Sean Kilpatrick,1,15,['SHOOTING GUARD'],kilpase01,5,MILWAUKEE BUCKS,9,totals_2018.csv
309,309,28,3,18,2,7,0,2,4,0,7,2,3,38,Sean Kilpatrick,0,2,['SHOOTING GUARD'],kilpase01,0,LOS ANGELES CLIPPERS,1,totals_2018.csv
310,310,28,13,107,32,48,3,22,9,1,47,26,19,214,Sean Kilpatrick,3,8,['SHOOTING GUARD'],kilpase01,6,CHICAGO BULLS,12,totals_2018.csv
311,311,26,51,309,59,128,47,163,72,36,151,44,40,1206,Maxi Kleber,71,114,['POWER FORWARD'],klebima01,26,DALLAS MAVERICKS,30,totals_2018.csv
312,312,20,4,28,4,17,1,9,14,0,8,2,5,80,Furkan Korkmaz,2,12,['SHOOTING GUARD'],korkmfu01,2,PHILADELPHIA 76ERS,2,totals_2018.csv
313,313,22,26,125,11,79,16,53,20,1,49,8,28,326,Luke Kornet,11,28,['POWER FORWARD'],kornelu01,6,NEW YORK KNICKS,12,totals_2018.csv
314,314,36,88,484,72,376,27,156,73,4,222,64,164,1574,Kyle Korver,9,130,['SHOOTING GUARD'],korveky01,31,CLEVELAND CAVALIERS,55,totals_2018.csv
315,315,28,87,389,74,0,32,323,71,13,222,33,0,1391,Kosta Koufos,149,146,['CENTER'],koufoko01,47,SACRAMENTO KINGS,49,totals_2018.csv
316,316,22,141,1039,208,434,34,395,77,37,468,147,159,2401,Kyle Kuzma,88,160,['POWER FORWARD'],kuzmaky01,49,LOS ANGELES LAKERS,140,totals_2018.csv
317,317,28,0,2,0,0,0,0,1,0,0,0,0,2,Mindaugas Kuzminskas,0,0,['SMALL FORWARD'],kuzmimi01,0,NEW YORK KNICKS,0,totals_2018.csv
318,318,21,72,458,118,51,49,189,60,28,205,95,18,1240,Skal Labissière,99,132,['POWER FORWARD'],labissk01,25,SACRAMENTO KINGS,73,totals_2018.csv
319,319,25,186,832,208,254,32,275,80,18,380,179,94,1967,Jeremy Lamb,49,138,['SHOOTING GUARD'],lambje01,61,CHARLOTTE HORNETS,93,totals_2018.csv
