,Unnamed: 0,age,assists,attempted_field_goals,attempted_free_throws,attempted_three_point_field_goals,blocks,defensive_rebounds,games_played,games_started,made_field_goals,made_free_throws,made_three_point_field_goals,minutes_played,name,offensive_rebounds,personal_fouls,positions,slug,steals,team,turnovers,filename
332,332,35,16,51,22,0,6,59,41,0,34,13,0,460,Bo Outlaw,47,57,['POWER FORWARD'],outlabo01,17,ORLANDO MAGIC,21,totals_2007.csv
333,333,22,52,567,181,37,74,152,67,1,246,143,10,1532,Travis Outlaw,65,150,['POWER FORWARD'],outlatr01,61,PORTLAND TRAIL BLAZERS,66,totals_2007.csv
334,334,22,106,614,373,1,36,301,72,47,291,293,0,2026,Zaza Pachulia,199,267,['CENTER'],pachuza01,77,ATLANTA HAWKS,162,totals_2007.csv
335,335,30,8,49,11,29,3,34,24,0,15,6,8,198,Scott Padgett,11,33,['POWER FORWARD'],padgesc01,4,HOUSTON ROCKETS,8,totals_2007.csv
336,336,30,0,7,2,4,0,4,7,0,1,0,0,33,Scott Padgett,5,2,['POWER FORWARD'],padgesc01,1,MEMPHIS GRIZZLIES,1,totals_2007.csv
337,337,27,203,692,122,209,4,160,82,7,283,104,81,1710,Jannero Pargo,20,121,['POINT GUARD'],pargoja01,53,NEW ORLEANS/OKLAHOMA CITY HORNETS,122,totals_2007.csv
338,338,31,153,687,158,261,11,223,73,73,328,132,115,2437,Anthony Parker,60,135,['SHOOTING GUARD'],parkean01,73,TORONTO RAPTORS,71,totals_2007.csv
339,339,25,228,785,175,301,10,161,82,80,342,113,110,2457,Smush Parker,45,211,['POINT GUARD'],parkesm01,119,LOS ANGELES LAKERS,153,totals_2007.csv
340,340,24,420,1096,350,38,6,216,77,77,570,274,15,2499,Tony Parker,34,137,['POINT GUARD'],parketo01,82,SAN ANTONIO SPURS,191,totals_2007.csv
341,341,31,232,867,376,19,25,250,81,53,475,241,3,2508,Ruben Patterson,190,232,['SMALL FORWARD'],patteru01,110,MILWAUKEE BUCKS,199,totals_2007.csv
342,342,21,569,871,357,143,3,226,64,64,381,292,50,2353,Chris Paul,54,154,['POINT GUARD'],paulch01,118,NEW ORLEANS/OKLAHOMA CITY HORNETS,161,totals_2007.csv
343,343,23,105,490,126,148,17,135,67,28,222,100,60,1534,Sasha Pavlović,23,145,['SHOOTING GUARD'],pavloal01,55,CLEVELAND CAVALIERS,102,totals_2007.csv
344,344,38,201,366,57,123,3,114,68,28,144,38,32,1503,Gary Payton*,18,117,['POINT GUARD'],paytoga01,43,MIAMI HEAT,66,totals_2007.csv
345,345,22,94,269,100,3,96,259,72,53,132,60,0,1576,Kendrick Perkins,113,214,['CENTER'],perkike01,23,BOSTON CELTICS,113,totals_2007.csv
346,346,29,47,517,123,295,12,205,71,12,222,84,106,1515,Morris Peterson,32,126,['SMALL FORWARD'],petermo01,45,TORONTO RAPTORS,53,totals_2007.csv
347,347,21,45,438,77,0,47,243,81,13,226,50,0,1510,Johan Petro,92,237,['CENTER'],petrojo01,39,SEATTLE SUPERSONICS,82,totals_2007.csv
348,348,36,4,25,2,18,1,7,11,0,9,2,7,73,Eric Piatkowski,2,6,['SHOOTING GUARD'],piatker01,0,PHOENIX SUNS,5,totals_2007.csv
349,349,29,194,850,402,275,13,238,47,46,373,320,107,1740,Paul Pierce,39,122,['SHOOTING GUARD'],piercpa01,48,BOSTON CELTICS,152,totals_2007.csv
350,350,24,62,586,210,240,55,246,72,38,286,136,93,1937,Mickaël Piétrus,81,220,['SMALL FORWARD'],pietrmi01,48,GOLDEN STATE WARRIORS,105,totals_2007.csv
351,351,23,5,27,9,2,3,8,6,0,12,6,1,100,Kevinn Pinkney,7,12,['POWER FORWARD'],pinknke01,3,BOSTON CELTICS,4,totals_2007.csv
352,352,31,3,26,4,0,1,16,24,0,11,2,0,109,Scot Pollard,15,27,['CENTER'],pollasc01,4,CLEVELAND CAVALIERS,4,totals_2007.csv
353,353,30,94,432,98,259,23,291,71,19,186,81,97,1919,James Posey,66,193,['SMALL FORWARD'],poseyja01,71,MIAMI HEAT,55,totals_2007.csv
354,354,31,0,4,0,0,0,2,3,0,0,0,0,13,Vitaly Potapenko,0,3,['CENTER'],potapvi01,0,SACRAMENTO KINGS,2,totals_2007.csv
355,355,23,10,177,144,2,22,118,63,2,79,106,0,720,Leon Powe,97,104,['CENTER'],powele01,14,BOSTON CELTICS,47,totals_2007.csv
356,356,24,3,15,12,0,0,12,7,0,2,8,0,64,Josh Powell,7,18,['POWER FORWARD'],poweljo01,0,INDIANA PACERS,5,totals_2007.csv
357,357,24,18,78,30,0,12,52,30,0,41,22,0,289,Josh Powell,17,43,['POWER FORWARD'],poweljo01,5,GOLDEN STATE WARRIORS,24,totals_2007.csv
358,358,24,0,3,2,1,0,0,3,0,0,2,0,13,Roger Powell,3,2,['SMALL FORWARD'],powelro01,0,UTAH JAZZ,3,totals_2007.csv
359,359,23,48,172,55,65,4,56,58,1,67,37,21,563,Ronnie Price,15,64,['POINT GUARD'],pricero01,28,SACRAMENTO KINGS,33,totals_2007.csv
360,360,26,227,997,224,210,55,285,82,82,459,172,81,3001,Tayshaun Prince,144,116,['SMALL FORWARD'],princta01,51,DETROIT PISTONS,98,totals_2007.csv
361,361,27,12,78,27,0,67,109,43,43,37,10,0,701,Joel Przybilla,59,124,['CENTER'],przybjo01,10,PORTLAND TRAIL BLAZERS,40,totals_2007.csv
362,362,23,65,131,37,57,0,24,42,1,48,25,20,408,Chris Quinn,6,32,['POINT GUARD'],quinnch01,15,MIAMI HEAT,21,totals_2007.csv
363,363,26,66,316,73,118,18,127,55,15,134,53,40,986,Vladimir Radmanović,53,125,['POWER FORWARD'],radmavl01,25,LOS ANGELES LAKERS,69,totals_2007.csv
364,364,23,4,48,22,0,10,35,13,6,23,12,0,179,Shavlik Randolph,19,23,['POWER FORWARD'],randosh01,7,PHILADELPHIA 76ERS,9,totals_2007.csv
365,365,25,147,1286,481,48,15,489,68,67,600,394,14,2425,Zach Randolph,199,184,['POWER FORWARD'],randoza01,53,PORTLAND TRAIL BLAZERS,215,totals_2007.csv
366,366,33,0,3,4,0,3,5,2,2,1,3,0,44,Theo Ratliff,2,6,['CENTER'],ratlith01,1,BOSTON CELTICS,1,totals_2007.csv
367,367,22,43,259,55,116,3,51,47,5,100,42,48,710,Allan Ray,18,85,['SHOOTING GUARD'],rayal01,20,BOSTON CELTICS,42,totals_2007.csv
368,368,27,124,1025,416,306,9,154,53,53,477,345,117,2036,Michael Redd,42,78,['SMALL FORWARD'],reddmi01,63,MILWAUKEE BUCKS,122,totals_2007.csv
369,369,22,36,195,60,98,0,42,42,0,80,54,38,622,J.J. Redick,10,52,['POINT GUARD'],redicjj01,12,ORLANDO MAGIC,21,totals_2007.csv
370,370,25,17,107,30,0,3,31,41,3,40,26,0,318,Justin Reed,15,44,['POWER FORWARD'],reedju01,5,MINNESOTA TIMBERWOLVES,22,totals_2007.csv
371,371,24,13,43,10,0,6,50,27,2,15,3,0,244,Jared Reiner,21,45,['CENTER'],reineja01,5,MILWAUKEE BUCKS,14,totals_2007.csv
372,372,26,172,734,140,301,32,188,51,49,306,92,110,1675,Jason Richardson,71,129,['SHOOTING GUARD'],richaja01,54,GOLDEN STATE WARRIORS,82,totals_2007.csv
373,373,22,0,6,0,3,0,1,5,0,3,0,2,19,Jeremy Richardson,1,2,['SHOOTING GUARD'],richaje01,1,ATLANTA HAWKS,1,totals_2007.csv
374,374,22,0,0,0,0,0,0,1,0,0,0,0,1,Jeremy Richardson,0,0,['SMALL FORWARD'],richaje01,0,PORTLAND TRAIL BLAZERS,0,totals_2007.csv
375,375,26,108,545,120,258,7,287,49,47,228,83,97,1621,Quentin Richardson,65,133,['SMALL FORWARD'],richaqu01,36,NEW YORK KNICKS,70,totals_2007.csv
376,376,25,368,695,159,139,19,136,71,58,301,128,49,2091,Luke Ridnour,28,181,['POINT GUARD'],ridnolu01,83,SEATTLE SUPERSONICS,156,totals_2007.csv
377,377,23,10,104,3,55,0,19,20,1,44,2,21,227,Anthony Roberson,2,27,['POINT GUARD'],roberan02,12,GOLDEN STATE WARRIORS,13,totals_2007.csv
378,378,24,30,208,131,2,13,160,54,18,94,95,0,969,Lawrence Roberts,101,133,['POWER FORWARD'],roberla01,36,MEMPHIS GRIZZLIES,36,totals_2007.csv
379,379,26,17,54,22,2,1,33,21,0,16,19,0,241,Bernard Robinson,9,28,['SHOOTING GUARD'],robinbe01,13,CHARLOTTE BOBCATS,16,totals_2007.csv
380,380,26,2,8,5,0,1,5,10,0,3,4,0,37,Bernard Robinson,1,4,['SMALL FORWARD'],robinbe01,4,NEW JERSEY NETS,0,totals_2007.csv
381,381,40,51,218,36,66,23,91,50,1,81,16,25,955,Clifford Robinson,31,98,['CENTER'],robincl02,12,NEW JERSEY NETS,30,totals_2007.csv
382,382,22,90,523,139,213,6,97,64,5,227,108,83,1356,Nate Robinson,55,160,['POINT GUARD'],robinna01,50,NEW YORK KNICKS,72,totals_2007.csv
383,383,20,218,239,26,85,2,71,67,1,101,21,24,862,Sergio Rodríguez,20,72,['POINT GUARD'],rodrise01,35,PORTLAND TRAIL BLAZERS,77,totals_2007.csv
384,384,20,297,450,184,29,8,218,78,25,188,119,6,1831,Rajon Rondo,74,181,['POINT GUARD'],rondora01,128,BOSTON CELTICS,137,totals_2007.csv
385,385,34,16,86,12,47,2,20,29,0,38,11,21,246,Jalen Rose,3,22,['SMALL FORWARD'],roseja01,5,PHOENIX SUNS,9,totals_2007.csv
386,386,32,65,186,52,8,9,128,65,2,74,42,2,810,Malik Rose,47,120,['POWER FORWARD'],rosema01,26,NEW YORK KNICKS,65,totals_2007.csv
387,387,25,86,379,87,10,32,130,81,43,177,68,2,1700,Quinton Ross,60,179,['SHOOTING GUARD'],rossqu01,70,LOS ANGELES CLIPPERS,33,totals_2007.csv
388,388,22,230,765,241,146,10,192,57,55,349,202,55,2015,Brandon Roy,58,139,['SHOOTING GUARD'],roybr01,67,PORTLAND TRAIL BLAZERS,116,totals_2007.csv
389,389,30,6,18,19,0,8,27,30,0,5,7,0,271,Michael Ruffin,35,43,['POWER FORWARD'],ruffimi01,6,WASHINGTON WIZARDS,12,totals_2007.csv
390,390,27,254,517,204,112,27,217,79,19,236,159,40,2135,John Salmons,47,177,['SHOOTING GUARD'],salmojo01,73,SACRAMENTO KINGS,119,totals_2007.csv
391,391,23,5,14,14,1,7,33,22,3,9,6,0,125,Jamal Sampson,15,17,['CENTER'],sampsja01,2,DENVER NUGGETS,10,totals_2007.csv
392,392,28,59,191,23,110,18,81,54,17,77,18,44,1027,Brian Scalabrine,24,130,['POWER FORWARD'],scalabr01,23,BOSTON CELTICS,44,totals_2007.csv
393,393,24,1,23,7,0,4,15,11,0,7,5,0,118,Luke Schenscher,10,25,['CENTER'],schenlu01,2,PORTLAND TRAIL BLAZERS,4,totals_2007.csv
394,394,22,60,256,45,42,11,118,71,4,109,23,15,868,Thabo Sefolosha,35,100,['SHOOTING GUARD'],sefolth01,33,CHICAGO BULLS,60,totals_2007.csv
395,395,20,0,49,29,0,12,29,28,3,18,17,0,169,Mouhamed Sene,16,33,['CENTER'],senesa01,3,SEATTLE SUPERSONICS,11,totals_2007.csv
396,396,23,4,23,7,0,0,6,8,0,9,5,0,93,Wayne Simien,5,13,['POWER FORWARD'],simiewa01,2,MIAMI HEAT,3,totals_2007.csv
397,397,21,12,132,33,0,23,63,43,4,55,16,0,534,Cedric Simmons,44,75,['POWER FORWARD'],simmoce01,8,NEW ORLEANS/OKLAHOMA CITY HORNETS,22,totals_2007.csv
398,398,25,17,82,29,14,17,70,53,0,30,22,3,376,James Singleton,36,45,['POWER FORWARD'],singlja01,15,LOS ANGELES CLIPPERS,17,totals_2007.csv
399,399,30,58,253,79,0,64,279,67,44,124,46,0,1523,Brian Skinner,106,195,['POWER FORWARD'],skinnbr01,18,MILWAUKEE BUCKS,75,totals_2007.csv
400,400,23,1,26,13,2,2,7,20,0,14,9,1,72,Uroš Slokar,7,11,['CENTER'],slokaur01,1,TORONTO RAPTORS,9,totals_2007.csv
401,401,23,49,463,186,6,18,267,82,5,246,116,0,1537,Craig Smith,149,223,['POWER FORWARD'],smithcr01,51,MINNESOTA TIMBERWOLVES,74,totals_2007.csv
402,402,21,91,644,126,382,9,113,63,24,284,102,149,1471,J.R. Smith,30,147,['SHOOTING GUARD'],smithjr01,49,DENVER NUGGETS,85,totals_2007.csv
403,403,31,3,48,12,1,7,27,11,0,23,10,0,148,Joe Smith,13,23,['POWER FORWARD'],smithjo02,6,DENVER NUGGETS,13,totals_2007.csv
404,404,31,46,429,136,4,20,253,54,11,191,115,0,1355,Joe Smith,107,125,['POWER FORWARD'],smithjo02,31,PHILADELPHIA 76ERS,63,totals_2007.csv
405,405,21,236,993,387,152,207,456,72,72,436,268,38,2647,Josh Smith,165,241,['SMALL FORWARD'],smithjo03,101,ATLANTA HAWKS,227,totals_2007.csv
406,406,23,0,8,2,0,0,5,8,0,2,1,0,28,Steven Smith,1,4,['POWER FORWARD'],smithst03,1,PHILADELPHIA 76ERS,2,totals_2007.csv
407,407,33,330,324,113,4,16,153,82,45,135,72,0,1929,Eric Snow,35,185,['POINT GUARD'],snower01,55,CLEVELAND CAVALIERS,111,totals_2007.csv
408,408,23,39,146,75,44,12,66,39,1,66,49,11,563,Kirk Snyder,17,51,['SMALL FORWARD'],snydeki01,11,HOUSTON ROCKETS,26,totals_2007.csv
409,409,28,38,225,54,2,10,90,37,1,118,46,0,700,Darius Songaila,44,105,['POWER FORWARD'],songada01,17,WASHINGTON WIZARDS,43,totals_2007.csv
410,410,25,2,9,6,0,1,5,7,0,3,4,0,34,Pape Sow,6,2,['CENTER'],sowpa01,1,TORONTO RAPTORS,1,totals_2007.csv
411,411,24,28,72,42,29,1,17,31,0,23,34,5,272,Vassilis Spanoulis,5,33,['SHOOTING GUARD'],spanova01,7,HOUSTON ROCKETS,29,totals_2007.csv
412,412,32,187,654,215,162,10,106,67,8,280,182,62,1615,Jerry Stackhouse,39,78,['SMALL FORWARD'],stackje01,51,DALLAS MAVERICKS,117,totals_2007.csv
413,413,25,218,753,216,183,19,161,82,82,347,152,74,2419,DeShawn Stevenson,55,155,['SHOOTING GUARD'],stevede01,65,WASHINGTON WIZARDS,119,totals_2007.csv
414,414,29,11,196,38,84,4,43,13,13,83,31,34,425,Peja Stojaković,11,29,['SMALL FORWARD'],stojape01,8,NEW ORLEANS/OKLAHOMA CITY HORNETS,19,totals_2007.csv
415,415,33,299,437,83,175,2,108,62,51,171,66,59,1501,Damon Stoudamire,31,95,['POINT GUARD'],stoudda01,47,MEMPHIS GRIZZLIES,101,totals_2007.csv
416,416,24,61,425,68,155,2,68,61,0,177,61,56,1034,Salim Stoudamire,6,88,['SHOOTING GUARD'],stoudsa01,21,ATLANTA HAWKS,55,totals_2007.csv
417,417,24,84,1055,585,3,110,564,82,78,607,457,0,2689,Amar'e Stoudemire,222,295,['CENTER'],stoudam01,78,PHOENIX SUNS,232,totals_2007.csv
418,418,24,28,134,66,0,11,75,48,0,58,37,0,385,Mike Sweetney,45,79,['CENTER'],sweetmi01,9,CHICAGO BULLS,42,totals_2007.csv
419,419,27,17,346,134,5,62,165,54,18,161,97,0,1029,Stromile Swift,85,146,['CENTER'],swiftst01,30,MEMPHIS GRIZZLIES,69,totals_2007.csv
420,420,29,55,388,126,106,3,82,32,19,161,113,44,900,Wally Szczerbiak,16,65,['SMALL FORWARD'],szczewa02,18,BOSTON CELTICS,54,totals_2007.csv
421,421,24,45,140,21,17,3,39,47,1,56,11,3,369,Donell Taylor,14,34,['SHOOTING GUARD'],taylodo01,17,WASHINGTON WIZARDS,25,totals_2007.csv
422,422,30,5,28,13,0,1,18,12,2,8,8,0,103,Maurice Taylor,10,16,['POWER FORWARD'],tayloma01,4,SACRAMENTO KINGS,6,totals_2007.csv
423,423,21,218,474,110,128,11,91,78,30,176,90,37,1578,Sebastian Telfair,17,166,['POINT GUARD'],telfase01,43,BOSTON CELTICS,98,totals_2007.csv
424,424,29,422,1063,199,370,17,190,81,80,514,160,162,2846,Jason Terry,41,170,['SHOOTING GUARD'],terryja01,81,DALLAS MAVERICKS,152,totals_2007.csv
425,425,28,29,277,138,0,89,241,65,32,159,77,0,1246,Etan Thomas,136,162,['CENTER'],thomaet01,22,WASHINGTON WIZARDS,71,totals_2007.csv
426,426,29,76,303,76,1,16,243,62,53,146,39,0,1412,Kenny Thomas,134,141,['POWER FORWARD'],thomake01,43,SACRAMENTO KINGS,90,totals_2007.csv
427,427,34,24,259,71,1,29,293,67,13,126,56,0,1208,Kurt Thomas,86,156,['CENTER'],thomaku01,24,PHOENIX SUNS,35,totals_2007.csv
428,428,29,171,723,144,356,28,315,76,24,299,102,136,2054,Tim Thomas,63,228,['POWER FORWARD'],thomati01,55,LOS ANGELES CLIPPERS,106,totals_2007.csv
429,429,20,40,282,175,2,76,180,72,4,134,106,0,966,Tyrus Thomas,89,162,['POWER FORWARD'],thomaty01,46,CHICAGO BULLS,94,totals_2007.csv
430,430,23,2,15,6,2,0,5,6,0,6,5,0,50,Dijon Thompson,3,2,['SMALL FORWARD'],thompdi01,0,ATLANTA HAWKS,1,totals_2007.csv
431,431,28,494,889,239,193,25,180,72,72,346,172,61,2243,Jamaal Tinsley,60,190,['POINT GUARD'],tinslja01,117,INDIANA PACERS,200,totals_2007.csv
432,432,27,2,50,24,0,11,40,23,7,20,14,0,258,Jake Tsakalidis,24,34,['CENTER'],tsakaja01,7,MEMPHIS GRIZZLIES,21,totals_2007.csv
433,433,27,3,22,15,0,1,22,13,0,9,12,0,132,Jake Tsakalidis,18,17,['CENTER'],tsakaja01,1,HOUSTON ROCKETS,3,totals_2007.csv
434,434,21,3,22,14,0,0,12,17,0,11,8,0,83,P.J. Tucker,11,12,['SMALL FORWARD'],tuckepj01,2,TORONTO RAPTORS,6,totals_2007.csv
435,435,24,63,268,134,1,78,171,72,1,147,89,0,1087,Ronny Turiaf,88,202,['CENTER'],turiaro01,17,LOS ANGELES LAKERS,52,totals_2007.csv
436,436,27,233,823,219,281,16,236,73,73,345,171,109,2268,Hedo Türkoğlu,57,221,['SMALL FORWARD'],turkohe01,70,ORLANDO MAGIC,143,totals_2007.csv
437,437,29,112,514,89,219,17,184,75,75,237,66,89,2144,Ime Udoka,95,207,['SMALL FORWARD'],udokaim01,71,PORTLAND TRAIL BLAZERS,73,totals_2007.csv
438,438,24,122,344,60,115,1,71,73,1,127,53,33,948,Beno Udrih,11,70,['POINT GUARD'],udrihbe01,27,SAN ANTONIO SPURS,56,totals_2007.csv
439,439,24,75,401,268,9,52,354,81,6,191,165,0,1932,Anderson Varejão,191,269,['CENTER'],varejan01,76,CLEVELAND CAVALIERS,67,totals_2007.csv
440,440,31,131,167,65,2,2,60,64,4,71,49,1,760,Jacque Vaughn,8,74,['POINT GUARD'],vaughja01,24,SAN ANTONIO SPURS,40,totals_2007.csv
441,441,22,36,383,89,86,12,166,39,17,180,73,29,984,Charlie Villanueva,62,108,['POWER FORWARD'],villach01,24,MILWAUKEE BUCKS,54,totals_2007.csv
442,442,22,5,15,7,7,1,9,13,0,7,5,3,103,Marcus Vinicius,2,10,['SMALL FORWARD'],vincima01,2,NEW ORLEANS/OKLAHOMA CITY HORNETS,6,totals_2007.csv
443,443,29,44,255,113,0,24,172,73,9,121,77,0,1043,Jake Voskuhl,84,199,['CENTER'],voskuja01,30,CHARLOTTE BOBCATS,56,totals_2007.csv
444,444,22,64,268,49,161,1,79,73,4,105,43,60,935,Sasha Vujačić,28,103,['SHOOTING GUARD'],vujacsa01,41,LOS ANGELES LAKERS,30,totals_2007.csv
445,445,25,384,962,535,79,62,188,51,50,472,432,21,1931,Dwyane Wade,51,117,['SHOOTING GUARD'],wadedw01,107,MIAMI HEAT,216,totals_2007.csv
446,446,21,0,1,0,1,0,0,1,0,0,0,0,1,Von Wafer,0,0,['SMALL FORWARD'],wafervo01,0,LOS ANGELES CLIPPERS,0,totals_2007.csv
447,447,23,1,1,2,1,0,0,1,0,1,1,1,7,Dajuan Wagner,0,1,['SHOOTING GUARD'],wagneda02,0,GOLDEN STATE WARRIORS,1,totals_2007.csv
448,448,30,130,668,105,305,17,247,78,15,265,46,84,1818,Antoine Walker,92,173,['POWER FORWARD'],walkean02,48,MIAMI HEAT,141,totals_2007.csv
449,449,32,186,424,267,5,156,518,77,77,192,109,1,2697,Ben Wallace,303,153,['CENTER'],wallabe01,111,CHICAGO BULLS,101,totals_2007.csv
450,450,24,185,952,447,120,69,376,72,71,478,309,39,2640,Gerald Wallace,142,209,['SMALL FORWARD'],wallage01,144,CHARLOTTE BOBCATS,160,totals_2007.csv
451,451,32,127,843,137,296,118,453,75,72,357,108,104,2419,Rasheed Wallace,90,225,['CENTER'],wallara01,75,DETROIT PISTONS,94,totals_2007.csv
452,452,26,257,557,145,124,21,215,60,60,264,108,48,1982,Luke Walton,87,117,['SMALL FORWARD'],waltolu01,60,LOS ANGELES LAKERS,118,totals_2007.csv
453,453,24,75,712,388,8,30,290,82,43,373,299,0,2152,Hakim Warrick,130,232,['POWER FORWARD'],warriha01,43,MEMPHIS GRIZZLIES,161,totals_2007.csv
454,454,27,437,687,147,280,23,151,77,25,263,108,92,2152,Earl Watson,34,152,['POINT GUARD'],watsoea01,99,SEATTLE SUPERSONICS,167,totals_2007.csv
455,455,33,61,230,28,5,15,112,18,18,89,18,2,544,Chris Webber,37,36,['POWER FORWARD'],webbech01,18,PHILADELPHIA 76ERS,33,totals_2007.csv
456,456,33,127,409,132,6,26,201,43,42,200,84,2,1277,Chris Webber,87,107,['POWER FORWARD'],webbech01,42,DETROIT PISTONS,74,totals_2007.csv
457,457,20,52,492,132,250,19,197,82,27,195,93,91,1759,Martell Webster,43,126,['SMALL FORWARD'],webstma02,35,PORTLAND TRAIL BLAZERS,76,totals_2007.csv
458,458,30,31,207,82,7,13,94,28,1,85,46,1,590,Bonzi Wells,26,62,['SMALL FORWARD'],wellsbo01,24,HOUSTON ROCKETS,57,totals_2007.csv
459,459,36,37,75,28,38,4,32,35,5,22,20,9,352,David Wesley,3,32,['SHOOTING GUARD'],wesleda01,12,CLEVELAND CAVALIERS,17,totals_2007.csv
460,460,26,114,792,227,25,38,298,52,52,377,187,8,1900,David West,126,143,['POWER FORWARD'],westda01,42,NEW ORLEANS/OKLAHOMA CITY HORNETS,98,totals_2007.csv
461,461,23,304,717,197,178,34,176,69,47,306,168,65,2219,Delonte West,32,152,['SHOOTING GUARD'],westde01,74,BOSTON CELTICS,140,totals_2007.csv
462,462,24,5,41,15,7,1,17,6,2,18,12,2,137,James White,3,7,['SHOOTING GUARD'],whiteja02,3,SAN ANTONIO SPURS,5,totals_2007.csv
463,463,24,82,819,351,6,38,451,82,81,433,240,0,2586,Chris Wilcox,178,248,['POWER FORWARD'],wilcoch01,70,SEATTLE SUPERSONICS,127,totals_2007.csv
464,464,27,156,602,170,122,16,142,82,31,262,150,50,2037,Damien Wilkins,87,157,['SMALL FORWARD'],wilkida02,92,SEATTLE SUPERSONICS,116,totals_2007.csv
465,465,27,79,141,42,15,4,39,47,4,66,33,5,534,Mike Wilks,15,53,['POINT GUARD'],wilksmi01,15,SEATTLE SUPERSONICS,31,totals_2007.csv
466,466,35,7,53,22,1,14,58,38,7,29,18,0,374,Aaron Williams,27,56,['POWER FORWARD'],williaa01,7,LOS ANGELES CLIPPERS,18,totals_2007.csv
467,467,32,3,2,4,1,0,0,2,0,0,2,0,10,Alvin Williams,1,0,['POINT GUARD'],willial02,2,LOS ANGELES CLIPPERS,3,totals_2007.csv
468,468,22,745,1083,296,255,13,226,80,80,494,227,82,2950,Deron Williams,41,254,['POINT GUARD'],willide01,78,UTAH JAZZ,246,totals_2007.csv
469,469,34,6,34,7,17,0,13,16,0,15,4,8,88,Eric Williams,1,6,['SMALL FORWARD'],willier01,2,SAN ANTONIO SPURS,5,totals_2007.csv
470,470,34,1,13,7,2,0,1,5,0,4,4,0,33,Eric Williams,2,6,['SMALL FORWARD'],willier01,1,CHARLOTTE BOBCATS,2,totals_2007.csv
471,471,31,322,569,103,295,1,123,61,55,235,94,100,1865,Jason Williams,18,68,['POINT GUARD'],willija02,58,MIAMI HEAT,100,totals_2007.csv
472,472,22,2,88,63,1,16,64,26,1,54,23,0,333,Justin Williams,51,51,['CENTER'],williju01,5,SACRAMENTO KINGS,15,totals_2007.csv
473,473,20,110,211,92,37,1,53,61,0,93,64,12,688,Lou Williams,17,42,['POINT GUARD'],willilo02,22,PHILADELPHIA 76ERS,46,totals_2007.csv
474,474,21,260,526,85,163,2,134,79,2,208,72,46,1315,Marcus Williams,29,96,['POINT GUARD'],willima03,29,NEW JERSEY NETS,142,totals_2007.csv
475,475,20,121,706,265,45,30,253,64,63,306,216,11,2179,Marvin Williams,84,191,['POWER FORWARD'],willima02,52,ATLANTA HAWKS,127,totals_2007.csv
476,476,24,416,1049,186,228,6,275,68,68,468,159,79,2472,Mo Williams,54,201,['POINT GUARD'],willima01,85,MILWAUKEE BUCKS,203,totals_2007.csv
477,477,31,31,86,6,50,0,29,30,0,35,4,20,345,Shammond Williams,11,20,['POINT GUARD'],willish01,12,LOS ANGELES LAKERS,13,totals_2007.csv
478,478,20,22,160,20,52,8,50,46,3,75,11,19,556,Shawne Williams,33,69,['SHOOTING GUARD'],willish03,6,INDIANA PACERS,24,totals_2007.csv
479,479,23,44,365,144,4,39,304,81,31,166,110,2,1514,Shelden Williams,131,199,['POWER FORWARD'],willish02,52,ATLANTA HAWKS,96,totals_2007.csv
480,480,33,39,463,207,2,15,158,68,1,236,148,0,1337,Corliss Williamson,63,183,['POWER FORWARD'],willico02,29,SACRAMENTO KINGS,97,totals_2007.csv
481,481,44,1,13,2,0,1,6,5,0,5,2,0,43,Kevin Willis,2,11,['POWER FORWARD'],willike02,2,DALLAS MAVERICKS,2,totals_2007.csv
482,482,27,235,1040,415,260,43,352,70,65,458,307,93,2641,Metta World Peace,102,205,['SMALL FORWARD'],artesro01,149,SACRAMENTO KINGS,146,totals_2007.csv
483,483,22,55,251,73,59,10,137,63,23,110,44,19,1137,Antoine Wright,38,120,['SHOOTING GUARD'],wrighan01,30,NEW JERSEY NETS,43,totals_2007.csv
484,484,22,15,60,18,20,1,14,19,0,24,13,6,190,Bracey Wright,7,6,['SHOOTING GUARD'],wrighbr02,9,MINNESOTA TIMBERWOLVES,6,totals_2007.csv
485,485,21,95,364,86,34,46,232,66,19,162,64,5,1292,Dorell Wright,40,112,['SMALL FORWARD'],wrighdo01,41,MIAMI HEAT,65,totals_2007.csv
486,486,31,40,183,32,0,28,131,67,31,82,9,0,1035,Lorenzen Wright,85,204,['CENTER'],wrighlo02,28,ATLANTA HAWKS,39,totals_2007.csv
