,Unnamed: 0,age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes,filename
367,367,22,10.5,0.30000000000000004,-3.5,-2.5,8.8,0.5,0.212,47,710,Allan Ray,-1.0,3.0,0.1,10.0,['SHOOTING GUARD'],rayal01,1.5,BOSTON CELTICS,0.44799999999999995,5.8,0.512,12.9,20.8,-0.30000000000000004,0.6000000000000001,0.039,advanced_2007.csv
368,368,27,11.0,0.30000000000000004,0.5,-3.6,9.0,0.30000000000000004,0.406,53,2036,Michael Redd,4.2,2.4,5.8,22.3,['SMALL FORWARD'],reddmi01,1.6,MILWAUKEE BUCKS,0.299,5.7,0.586,9.2,29.5,1.3,6.1,0.145,advanced_2007.csv
369,369,22,9.7,0.0,-1.4,-2.6,8.1,0.5,0.308,42,622,J.J. Redick,1.3,2.0,1.2,13.0,['POINT GUARD'],redicjj01,1.0,ORLANDO MAGIC,0.503,5.2,0.5690000000000001,8.7,18.1,0.1,1.7000000000000002,0.134,advanced_2007.csv
370,370,25,8.6,0.7000000000000001,-8.6,-2.3,11.4,0.2,0.28,41,318,Justin Reed,-6.3,5.8,-0.4,6.3,['POWER FORWARD'],reedju01,0.8,MINNESOTA TIMBERWOLVES,0.0,8.7,0.441,15.5,20.8,-0.5,-0.2,-0.037000000000000005,advanced_2007.csv
371,371,24,7.4,1.9,-5.9,0.5,24.4,0.2,0.233,27,244,Jared Reiner,-6.4,10.0,-0.30000000000000004,4.8,['CENTER'],reineja01,1.1,MILWAUKEE BUCKS,0.0,17.1,0.34800000000000003,22.8,11.4,-0.2,-0.1,-0.027000000000000003,advanced_2007.csv
372,372,26,16.0,1.4,0.8,-0.6000000000000001,12.6,1.3,0.191,51,1675,Jason Richardson,1.4,4.6,1.7000000000000002,15.5,['SHOOTING GUARD'],richaja01,1.6,GOLDEN STATE WARRIORS,0.41,8.5,0.512,9.3,22.3,1.2,3.0,0.085,advanced_2007.csv
373,373,22,0.0,0.0,-4.2,-4.6,6.4,0.0,0.0,5,19,Jeremy Richardson,0.30000000000000004,6.3,0.0,14.5,['SHOOTING GUARD'],richaje01,2.8,ATLANTA HAWKS,0.5,6.3,0.667,14.3,16.9,0.0,0.0,0.105,advanced_2007.csv
374,374,22,0.0,0.0,-5.8,-0.2,0.0,0.0,0.0,1,1,Jeremy Richardson,-5.7,0.0,0.0,0.0,['SMALL FORWARD'],richaje01,0.0,PORTLAND TRAIL BLAZERS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,advanced_2007.csv
375,375,26,11.4,0.30000000000000004,0.9,-0.4,20.8,1.3,0.22,49,1621,Quentin Richardson,1.3,4.8,2.2,14.3,['SMALL FORWARD'],richaqu01,1.2,NEW YORK KNICKS,0.473,12.9,0.532,10.5,18.7,1.2,3.5,0.104,advanced_2007.csv
376,376,25,28.2,0.7000000000000001,-1.8,-1.6,7.9,0.8,0.22899999999999998,71,2091,Luke Ridnour,-0.2,1.6,1.4,13.7,['POINT GUARD'],ridnolu01,2.1,SEATTLE SUPERSONICS,0.2,4.7,0.509,16.9,20.0,0.1,2.3,0.052000000000000005,advanced_2007.csv
377,377,23,7.0,0.0,-4.1,-2.9,9.4,0.2,0.028999999999999998,20,227,Anthony Roberson,-1.2,0.9,0.0,11.4,['POINT GUARD'],roberan02,2.6,GOLDEN STATE WARRIORS,0.529,5.1,0.527,11.0,22.2,-0.1,0.1,0.031,advanced_2007.csv
378,378,24,4.7,1.0,-1.4,-0.6000000000000001,19.8,0.6000000000000001,0.63,54,969,Lawrence Roberts,-0.9,12.4,1.4,13.4,['POWER FORWARD'],roberla01,1.9,MEMPHIS GRIZZLIES,0.01,16.1,0.5329999999999999,11.9,14.1,0.1,2.0,0.099,advanced_2007.csv
379,379,26,10.5,0.30000000000000004,-5.0,1.2,16.7,0.30000000000000004,0.407,21,241,Bernard Robinson,-6.2,4.3,-0.4,6.3,['SHOOTING GUARD'],robinbe01,2.8,CHARLOTTE BOBCATS,0.037000000000000005,10.3,0.4,20.1,15.0,-0.2,-0.1,-0.016,advanced_2007.csv
380,380,26,8.3,2.1,1.7000000000000002,4.1,15.8,0.1,0.625,10,37,Bernard Robinson,-2.4,3.2,0.1,16.2,['SMALL FORWARD'],robinbe01,5.7,NEW JERSEY NETS,0.0,9.6,0.49,0.0,12.8,0.0,0.1,0.18100000000000002,advanced_2007.csv
381,381,40,8.2,1.9,-4.2,0.1,11.2,0.8,0.165,50,955,Clifford Robinson,-4.3,3.9,-0.5,5.9,['CENTER'],robincl02,0.7000000000000001,NEW JERSEY NETS,0.303,7.5,0.434,11.4,12.9,-0.5,0.30000000000000004,0.013,advanced_2007.csv
382,382,22,11.9,0.4,0.2,-1.9,8.4,0.8,0.266,64,1356,Nate Robinson,2.1,4.9,2.4,15.2,['POINT GUARD'],robinna01,2.0,NEW YORK KNICKS,0.407,6.7,0.552,11.0,22.0,0.7000000000000001,3.2,0.114,advanced_2007.csv
383,383,20,41.9,0.2,-2.8,-2.6,10.4,0.4,0.109,67,862,Sergio Rodríguez,-0.30000000000000004,2.8,0.5,14.1,['POINT GUARD'],rodrise01,2.2,PORTLAND TRAIL BLAZERS,0.35600000000000004,6.6,0.493,23.5,17.8,-0.2,0.9,0.05,advanced_2007.csv
384,384,20,26.3,0.30000000000000004,0.4,2.0,14.6,2.6,0.409,78,1831,Rajon Rondo,-1.5,4.7,-0.1,13.1,['POINT GUARD'],rondora01,3.6,BOSTON CELTICS,0.064,9.5,0.472,20.5,16.5,1.1,2.4,0.064,advanced_2007.csv
385,385,34,9.3,0.6000000000000001,-1.1,-2.2,9.0,0.2,0.14,29,246,Jalen Rose,1.1,1.5,0.4,13.4,['SMALL FORWARD'],roseja01,1.0,PHOENIX SUNS,0.547,5.4,0.5920000000000001,9.0,18.3,0.1,0.6000000000000001,0.111,advanced_2007.csv
386,386,32,12.7,0.9,-3.6,0.8,18.6,0.8,0.28,65,810,Malik Rose,-4.4,7.0,-0.6000000000000001,7.7,['POWER FORWARD'],rosema01,1.7000000000000002,NEW YORK KNICKS,0.043,12.8,0.46,23.7,15.3,-0.30000000000000004,0.1,0.006999999999999999,advanced_2007.csv
387,387,25,8.1,1.5,-0.9,0.9,9.1,1.8,0.23,81,1700,Quinton Ross,-1.8,4.3,1.4,10.5,['SHOOTING GUARD'],rossqu01,2.2,LOS ANGELES CLIPPERS,0.026,6.7,0.508,7.3,12.2,0.5,3.2,0.09,advanced_2007.csv
388,388,22,20.9,0.4,2.1,-0.7000000000000001,12.1,1.0,0.315,57,2015,Brandon Roy,2.8,3.5,3.8,18.0,['SHOOTING GUARD'],roybr01,1.8,PORTLAND TRAIL BLAZERS,0.191,7.7,0.5479999999999999,11.8,23.0,2.1,4.8,0.114,advanced_2007.csv
389,389,30,2.9,2.3,-3.3,0.6000000000000001,11.8,0.1,1.056,30,271,Michael Ruffin,-3.9,14.4,-0.1,4.4,['POWER FORWARD'],ruffimi01,1.1,WASHINGTON WIZARDS,0.0,13.1,0.322,31.3,6.2,-0.1,0.0,0.002,advanced_2007.csv
390,390,27,18.8,1.0,-0.4,0.30000000000000004,12.2,1.6,0.395,79,2135,John Salmons,-0.7000000000000001,2.5,2.0,12.7,['SHOOTING GUARD'],salmojo01,1.7000000000000002,SACRAMENTO KINGS,0.217,7.3,0.5529999999999999,16.4,15.3,0.9,3.6,0.081,advanced_2007.csv
391,391,23,5.5,4.0,-1.9,2.1,29.3,0.2,1.0,22,125,Jamal Sampson,-4.1,13.7,0.0,11.3,['CENTER'],sampsja01,0.8,DENVER NUGGETS,0.07100000000000001,21.6,0.595,33.2,10.3,0.0,0.2,0.083,advanced_2007.csv
392,392,28,8.9,1.4,-1.7000000000000002,0.1,9.7,0.7000000000000001,0.12,54,1027,Brian Scalabrine,-1.8,2.7,0.2,6.6,['POWER FORWARD'],scalabr01,1.2,BOSTON CELTICS,0.5760000000000001,6.1,0.537,18.0,10.8,0.1,0.9,0.043,advanced_2007.csv
393,393,24,1.3,2.7,-6.8,-0.8,16.1,0.1,0.304,11,118,Luke Schenscher,-5.9,10.3,-0.1,3.9,['CENTER'],schenlu01,0.9,PORTLAND TRAIL BLAZERS,0.0,13.2,0.364,13.3,12.0,-0.1,0.0,-0.013,advanced_2007.csv
394,394,22,10.7,1.0,-2.9,1.6,15.4,1.7000000000000002,0.17600000000000002,71,868,Thabo Sefolosha,-4.5,4.6,-0.8,8.5,['SHOOTING GUARD'],sefolth01,1.9,CHICAGO BULLS,0.16399999999999998,10.1,0.46399999999999997,17.9,17.2,-0.2,0.8,0.047,advanced_2007.csv
395,395,20,0.0,5.5,-11.9,-3.4,20.8,0.2,0.5920000000000001,28,169,Mouhamed Sene,-8.5,11.3,-0.2,8.5,['CENTER'],senesa01,0.9,SEATTLE SUPERSONICS,0.0,16.0,0.429,15.1,19.5,-0.4,0.0,-0.011000000000000001,advanced_2007.csv
396,396,23,6.7,0.0,-6.1,-1.6,7.4,0.1,0.304,8,93,Wayne Simien,-4.5,6.5,0.0,6.3,['POWER FORWARD'],simiewa01,1.1,MIAMI HEAT,0.0,7.0,0.441,10.3,14.8,-0.1,0.0,0.025,advanced_2007.csv
397,397,21,3.5,3.4,-4.2,0.6000000000000001,13.9,0.5,0.25,43,534,Cedric Simmons,-4.8,9.3,-0.30000000000000004,8.0,['POWER FORWARD'],simmoce01,0.8,NEW ORLEANS/OKLAHOMA CITY HORNETS,0.0,11.6,0.43,13.1,14.4,-0.30000000000000004,0.30000000000000004,0.025,advanced_2007.csv
398,398,25,7.0,3.5,-1.7000000000000002,1.8,22.1,0.6000000000000001,0.354,53,376,James Singleton,-3.5,11.6,0.0,11.9,['POWER FORWARD'],singlja01,2.1,LOS ANGELES CLIPPERS,0.171,16.9,0.449,15.2,13.7,0.0,0.7000000000000001,0.083,advanced_2007.csv
399,399,30,5.4,3.2,-2.8,1.0,21.8,1.0,0.312,67,1523,Brian Skinner,-3.9,8.1,0.1,8.9,['POWER FORWARD'],skinnbr01,0.6000000000000001,MILWAUKEE BUCKS,0.0,14.9,0.511,20.7,10.8,-0.30000000000000004,1.1,0.035,advanced_2007.csv
400,400,23,2.4,2.2,-7.0,-3.1,11.5,0.1,0.5,20,72,Uroš Slokar,-3.9,11.3,0.0,13.9,['CENTER'],slokaur01,0.7000000000000001,TORONTO RAPTORS,0.077,11.4,0.599,22.1,26.2,-0.1,0.1,0.042,advanced_2007.csv
401,401,23,5.4,0.9,-1.7000000000000002,-0.6000000000000001,20.3,1.7000000000000002,0.402,82,1537,Craig Smith,-1.0,11.9,2.1,15.7,['POWER FORWARD'],smithcr01,1.8,MINNESOTA TIMBERWOLVES,0.013,16.2,0.5579999999999999,12.0,18.7,0.1,3.9,0.121,advanced_2007.csv
402,402,21,10.2,0.4,0.6000000000000001,-2.4,8.5,1.1,0.196,63,1471,J.R. Smith,3.0,2.3,2.5,15.6,['SHOOTING GUARD'],smithjr01,1.6,DENVER NUGGETS,0.593,5.5,0.585,10.8,22.8,1.0,3.7,0.12,advanced_2007.csv
403,403,31,3.1,3.4,-4.3,0.5,20.2,0.2,0.25,11,148,Joe Smith,-4.8,10.0,0.0,12.4,['POWER FORWARD'],smithjo02,2.0,DENVER NUGGETS,0.021,15.2,0.526,19.6,19.2,-0.1,0.2,0.06,advanced_2007.csv
404,404,31,5.7,1.1,-2.7,-0.4,22.3,1.5,0.317,54,1355,Joe Smith,-2.3,9.5,1.0,14.1,['POWER FORWARD'],smithjo02,1.2,PHILADELPHIA 76ERS,0.009000000000000001,15.9,0.508,11.4,18.8,-0.30000000000000004,2.6,0.091,advanced_2007.csv
405,405,21,16.3,6.1,3.0,3.6,21.0,4.0,0.39,72,2647,Josh Smith,-0.6000000000000001,7.4,0.4,18.3,['SMALL FORWARD'],smithjo03,2.0,ATLANTA HAWKS,0.153,14.1,0.506,16.3,24.1,3.4,4.4,0.079,advanced_2007.csv
406,406,23,0.0,0.0,-17.2,-4.0,21.4,0.0,0.25,8,28,Steven Smith,-13.2,4.3,-0.1,-1.8,['POWER FORWARD'],smithst03,1.9,PHILADELPHIA 76ERS,0.0,12.9,0.28200000000000003,18.4,18.0,-0.1,-0.1,-0.154,advanced_2007.csv
407,407,33,25.2,0.6000000000000001,-3.0,0.8,9.5,2.6,0.34900000000000003,82,1929,Eric Snow,-3.8,2.1,0.2,8.6,['POINT GUARD'],snower01,1.5,CLEVELAND CAVALIERS,0.012,5.7,0.45799999999999996,22.9,11.4,-0.5,2.8,0.069,advanced_2007.csv
408,408,23,11.3,1.6,-1.5,0.8,13.4,0.9,0.514,39,563,Kirk Snyder,-2.3,3.5,0.5,12.2,['SMALL FORWARD'],snydeki01,1.0,HOUSTON ROCKETS,0.301,8.5,0.536,12.7,17.0,0.1,1.4,0.11699999999999999,advanced_2007.csv
